,FOOD_SVC_SF,GROCERY_SF,HEALTH_CARE_SF,K12_SF,LODGING_SF,OFFICE_SF,RESIDENTIAL_SF,SA_RTL_SF,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Total_Consumption,Weekdays_Fri,Weekdays_Mon,Weekdays_Sat,Weekdays_Sun,Weekdays_Thu,Weekdays_Tue,Weekdays_Wed,HolidayName_Christmas,HolidayName_Columbus Day,HolidayName_Easter,HolidayName_FALSE,HolidayName_Independence Day,HolidayName_Labor Day,HolidayName_Martin Luther King Day,HolidayName_Memorial Day,HolidayName_New Year's Day,HolidayName_Presidents' Day,HolidayName_Thanksgiving Day,HolidayName_Veterans Day,School_Day_0.0,School_Day_1.0,Workday_False,Workday_True,Month_1,Month_10,Month_11,Month_12,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Day_1,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_2,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_3,Day_30,Day_31,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Hour_1,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_2,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9
1900-08-02 17:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.2,22.2,0.57,39,31.7,16.1,231900.69922250055,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-02 18:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.1,22.2,0.63,39,30.0,16.1,224189.21762303822,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-02 19:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,21.7,0.67,38,28.3,16.1,215689.76522287753,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1900-08-02 20:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,21.1,0.74,37,26.1,16.1,198983.11553735888,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900-08-02 21:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,20.6,0.79,36,24.4,16.1,181628.7574415706,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1900-08-02 22:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,20.6,0.85,36,23.3,16.1,137338.99098399747,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1900-08-02 23:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,20.6,0.87,36,22.8,16.1,112386.55269652916,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1900-08-03 00:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,20.6,0.87,36,22.8,16.1,92674.55492869184,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 01:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,20.0,0.93,35,21.1,16.1,83522.59861617119,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 02:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,19.4,0.97,34,20.0,11.3,78230.22009883903,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1900-08-03 03:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,18.9,0.93,32,20.0,11.3,73321.78417653292,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1900-08-03 04:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,17.8,0.97,31,18.3,11.3,77050.28875153317,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900-08-03 05:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.1,18.3,0.97,32,18.9,11.3,89130.89689412228,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900-08-03 06:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.4,20.6,0.97,36,21.1,11.3,110100.77032426879,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900-08-03 07:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.2,21.1,0.85,37,23.9,12.9,120656.86266564188,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900-08-03 08:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.0,20.0,0.69,35,26.1,16.1,143629.44111807016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1900-08-03 09:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.3,20.0,0.67,35,26.7,16.1,143189.13403034728,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 10:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.3,20.0,0.59,35,28.9,16.1,143239.61545066285,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 11:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.3,20.0,0.55,35,30.0,16.1,153777.19271801334,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 12:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.2,20.0,0.55,35,30.0,16.1,161625.79132481568,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 13:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.2,20.0,0.52,35,31.1,16.1,166863.17551761767,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 14:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.1,20.6,0.52,36,31.7,16.1,169383.75280597992,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 15:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.1,20.0,0.47,35,32.8,16.1,181025.98497098434,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 16:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.1,20.0,0.48,34,32.2,16.1,211818.06660185943,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 17:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.4,20.0,0.47,35,32.8,16.1,229794.31106533992,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 18:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.1,20.0,0.48,34,32.2,16.1,224766.92591258566,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 19:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.1,22.8,0.74,41,27.8,16.1,221708.86402837117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1900-08-03 20:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.2,22.2,0.85,40,25.0,16.1,204038.9247688595,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900-08-03 21:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.4,21.7,0.85,38,24.4,16.1,184461.06694762505,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1900-08-03 22:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.7,22.2,0.9,39,23.9,16.1,140637.06779449116,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1900-08-03 23:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.4,21.1,0.94,37,22.2,16.1,119040.48602659776,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1900-08-04 00:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.4,21.1,0.87,37,23.3,16.1,95882.86836408317,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-04 01:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.4,21.1,0.85,37,23.9,16.1,86326.97101448284,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-04 02:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,21.1,0.87,37,23.3,16.1,84408.84865660736,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1900-08-04 03:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,21.1,0.87,37,23.3,16.1,81940.18083083973,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1900-08-04 04:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,21.7,0.87,38,23.9,11.3,86843.31620592736,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1900-08-04 05:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,21.7,0.94,38,22.8,6.4,103867.49221303433,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1900-08-04 06:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,1.0,20.6,0.9,36,22.2,9.7,127583.22130633394,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900-08-04 07:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,21.1,0.85,37,23.9,12.9,131317.01535927018,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900-08-04 08:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.7,22.2,0.85,40,25.0,8.0,149126.62253632123,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1900-08-04 09:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.5,19.4,0.63,34,27.2,16.1,147111.33986157193,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-04 10:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.4,19.4,0.61,34,27.8,16.1,148855.8311917406,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-04 11:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,19.4,0.59,34,28.3,16.1,154797.5549366601,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-04 12:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.8,18.3,0.55,32,28.3,16.1,157135.30572571378,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-04 13:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.9,16.7,0.46,28,29.4,16.1,159540.5000667717,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900-08-04 14:00:00,967558.098713202,539981.1168577729,965374.2969271572,2426480.0,931129.0904894556,9999731.470959105,84823407.57930729,971961.7356646549,0.9,15.6,0.42,27,30.0,16.1,157741.26504241693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
