,Location,Date,Wind_Speed
9505,Wind Farm,2012-04-30 03:00:00,7.5
9506,Wind Farm,2012-04-30 04:00:00,8.0
9507,Wind Farm,2012-04-30 05:00:00,6.9
9508,Wind Farm,2012-04-30 06:00:00,6.1
9509,Wind Farm,2012-04-30 07:00:00,6.0
9510,Wind Farm,2012-04-30 08:00:00,4.1
9511,Wind Farm,2012-04-30 09:00:00,4.6
9512,Wind Farm,2012-04-30 10:00:00,5.3
9513,Wind Farm,2012-04-30 11:00:00,5.0
9514,Wind Farm,2012-04-30 12:00:00,4.5
9515,Wind Farm,2012-04-30 13:00:00,4.1
9516,Wind Farm,2012-04-30 14:00:00,3.5
9517,Wind Farm,2012-04-30 15:00:00,1.5
9518,Wind Farm,2012-04-30 16:00:00,4.2
9519,Wind Farm,2012-04-30 17:00:00,5.1
9520,Wind Farm,2012-04-30 18:00:00,5.2
9521,Wind Farm,2012-04-30 19:00:00,7.4
9522,Wind Farm,2012-04-30 20:00:00,6.6
9523,Wind Farm,2012-04-30 21:00:00,6.6
9524,Wind Farm,2012-04-30 22:00:00,11.1
9525,Wind Farm,2012-04-30 23:00:00,11.9
9526,Wind Farm,2012-05-01 00:00:00,9.7
9527,Wind Farm,2012-05-01 01:00:00,6.6
9528,Wind Farm,2012-05-01 02:00:00,3.9
9529,Wind Farm,2012-05-01 03:00:00,3.5
9530,Wind Farm,2012-05-01 04:00:00,5.0
9531,Wind Farm,2012-05-01 05:00:00,4.0
9532,Wind Farm,2012-05-01 06:00:00,6.0
9533,Wind Farm,2012-05-01 07:00:00,7.2
9534,Wind Farm,2012-05-01 08:00:00,6.0
9535,Wind Farm,2012-05-01 09:00:00,5.2
9536,Wind Farm,2012-05-01 10:00:00,3.9
9537,Wind Farm,2012-05-01 11:00:00,4.3
9538,Wind Farm,2012-05-01 12:00:00,4.5
9539,Wind Farm,2012-05-01 13:00:00,4.9
9540,Wind Farm,2012-05-01 14:00:00,4.6
9541,Wind Farm,2012-05-01 15:00:00,4.2
9542,Wind Farm,2012-05-01 16:00:00,4.3
9543,Wind Farm,2012-05-01 17:00:00,4.2
9544,Wind Farm,2012-05-01 18:00:00,3.1
9545,Wind Farm,2012-05-01 19:00:00,2.2
9546,Wind Farm,2012-05-01 20:00:00,2.6
9547,Wind Farm,2012-05-01 21:00:00,3.2
9548,Wind Farm,2012-05-01 22:00:00,3.7
9549,Wind Farm,2012-05-01 23:00:00,4.1
9550,Wind Farm,2012-05-02 00:00:00,5.8
9551,Wind Farm,2012-05-02 01:00:00,4.9
9552,Wind Farm,2012-05-02 02:00:00,5.3
9553,Wind Farm,2012-05-02 03:00:00,4.9
9554,Wind Farm,2012-05-02 04:00:00,5.4
9555,Wind Farm,2012-05-02 05:00:00,4.1
9556,Wind Farm,2012-05-02 06:00:00,6.0
9557,Wind Farm,2012-05-02 07:00:00,5.5
9558,Wind Farm,2012-05-02 08:00:00,4.4
9559,Wind Farm,2012-05-02 09:00:00,3.2
9560,Wind Farm,2012-05-02 10:00:00,3.8
9561,Wind Farm,2012-05-02 11:00:00,3.8
9562,Wind Farm,2012-05-02 12:00:00,4.6
9563,Wind Farm,2012-05-02 13:00:00,5.2
9564,Wind Farm,2012-05-02 14:00:00,5.3
9565,Wind Farm,2012-05-02 15:00:00,5.0
9566,Wind Farm,2012-05-02 16:00:00,5.0
9567,Wind Farm,2012-05-02 17:00:00,2.7
9568,Wind Farm,2012-05-02 18:00:00,2.7
9569,Wind Farm,2012-05-02 19:00:00,2.3
9570,Wind Farm,2012-05-02 20:00:00,2.3
9571,Wind Farm,2012-05-02 21:00:00,2.2
9572,Wind Farm,2012-05-02 22:00:00,2.3
9573,Wind Farm,2012-05-02 23:00:00,2.3
9574,Wind Farm,2012-05-03 00:00:00,2.2
9575,Wind Farm,2012-05-03 01:00:00,2.0
9576,Wind Farm,2012-05-03 02:00:00,2.4
9577,Wind Farm,2012-05-03 03:00:00,2.5
9578,Wind Farm,2012-05-03 04:00:00,3.7
9579,Wind Farm,2012-05-03 05:00:00,4.4
9580,Wind Farm,2012-05-03 06:00:00,4.9
9581,Wind Farm,2012-05-03 07:00:00,4.8
9582,Wind Farm,2012-05-03 08:00:00,4.1
9583,Wind Farm,2012-05-03 09:00:00,4.7
9584,Wind Farm,2012-05-03 10:00:00,5.0
9585,Wind Farm,2012-05-03 11:00:00,5.5
9586,Wind Farm,2012-05-03 12:00:00,6.1
9587,Wind Farm,2012-05-03 13:00:00,5.9
9588,Wind Farm,2012-05-03 14:00:00,5.9
9589,Wind Farm,2012-05-03 15:00:00,5.6
9590,Wind Farm,2012-05-03 16:00:00,5.6
9591,Wind Farm,2012-05-03 17:00:00,5.1
9592,Wind Farm,2012-05-03 18:00:00,5.0
9593,Wind Farm,2012-05-03 19:00:00,3.8
9594,Wind Farm,2012-05-03 20:00:00,3.6
9595,Wind Farm,2012-05-03 21:00:00,3.7
9596,Wind Farm,2012-05-03 22:00:00,3.8
9597,Wind Farm,2012-05-03 23:00:00,3.1
9598,Wind Farm,2012-05-04 00:00:00,2.9
9599,Wind Farm,2012-05-04 01:00:00,3.5
9600,Wind Farm,2012-05-04 02:00:00,4.6
9601,Wind Farm,2012-05-04 03:00:00,4.0
9602,Wind Farm,2012-05-04 04:00:00,3.5
9603,Wind Farm,2012-05-04 05:00:00,3.5
9604,Wind Farm,2012-05-04 06:00:00,2.7
9605,Wind Farm,2012-05-04 07:00:00,1.6
9606,Wind Farm,2012-05-04 08:00:00,1.9
9607,Wind Farm,2012-05-04 09:00:00,2.4
9608,Wind Farm,2012-05-04 10:00:00,2.9
9609,Wind Farm,2012-05-04 11:00:00,2.5
9610,Wind Farm,2012-05-04 12:00:00,2.8
9611,Wind Farm,2012-05-04 13:00:00,3.4
9612,Wind Farm,2012-05-04 14:00:00,3.5
9613,Wind Farm,2012-05-04 15:00:00,3.8
9614,Wind Farm,2012-05-04 16:00:00,3.4
9615,Wind Farm,2012-05-04 17:00:00,3.2
9616,Wind Farm,2012-05-04 18:00:00,3.0
9617,Wind Farm,2012-05-04 19:00:00,3.9
9618,Wind Farm,2012-05-04 20:00:00,4.8
9619,Wind Farm,2012-05-04 21:00:00,5.4
9620,Wind Farm,2012-05-04 22:00:00,5.7
9621,Wind Farm,2012-05-04 23:00:00,5.3
9622,Wind Farm,2012-05-05 00:00:00,4.7
9623,Wind Farm,2012-05-05 01:00:00,5.5
9624,Wind Farm,2012-05-05 02:00:00,5.2
9625,Wind Farm,2012-05-05 03:00:00,5.2
9626,Wind Farm,2012-05-05 04:00:00,5.2
9627,Wind Farm,2012-05-05 05:00:00,5.7
9628,Wind Farm,2012-05-05 06:00:00,5.9
9629,Wind Farm,2012-05-05 07:00:00,5.7
9630,Wind Farm,2012-05-05 08:00:00,5.6
9631,Wind Farm,2012-05-05 09:00:00,6.0
9632,Wind Farm,2012-05-05 10:00:00,6.9
9633,Wind Farm,2012-05-05 11:00:00,6.5
9634,Wind Farm,2012-05-05 12:00:00,5.6
9635,Wind Farm,2012-05-05 13:00:00,5.2
9636,Wind Farm,2012-05-05 14:00:00,5.0
9637,Wind Farm,2012-05-05 15:00:00,4.5
9638,Wind Farm,2012-05-05 16:00:00,4.8
9639,Wind Farm,2012-05-05 17:00:00,5.0
9640,Wind Farm,2012-05-05 18:00:00,4.8
9641,Wind Farm,2012-05-05 19:00:00,5.3
9642,Wind Farm,2012-05-05 20:00:00,5.9
9643,Wind Farm,2012-05-05 21:00:00,5.9
9644,Wind Farm,2012-05-05 22:00:00,5.8
9645,Wind Farm,2012-05-05 23:00:00,5.7
9646,Wind Farm,2012-05-06 00:00:00,6.1
9647,Wind Farm,2012-05-06 01:00:00,6.0
9648,Wind Farm,2012-05-06 02:00:00,5.4
9649,Wind Farm,2012-05-06 03:00:00,6.3
9650,Wind Farm,2012-05-06 04:00:00,6.3
9651,Wind Farm,2012-05-06 05:00:00,5.9
9652,Wind Farm,2012-05-06 06:00:00,6.6
9653,Wind Farm,2012-05-06 07:00:00,6.3
9654,Wind Farm,2012-05-06 08:00:00,5.8
9655,Wind Farm,2012-05-06 09:00:00,6.1
9656,Wind Farm,2012-05-06 10:00:00,6.3
9657,Wind Farm,2012-05-06 11:00:00,5.3
9658,Wind Farm,2012-05-06 12:00:00,3.9
9659,Wind Farm,2012-05-06 13:00:00,4.2
9660,Wind Farm,2012-05-06 14:00:00,3.6
9661,Wind Farm,2012-05-06 15:00:00,3.8
9662,Wind Farm,2012-05-06 16:00:00,3.5
9663,Wind Farm,2012-05-06 17:00:00,4.0
9664,Wind Farm,2012-05-06 18:00:00,3.8
9665,Wind Farm,2012-05-06 19:00:00,4.2
9666,Wind Farm,2012-05-06 20:00:00,3.2
9667,Wind Farm,2012-05-06 21:00:00,2.6
9668,Wind Farm,2012-05-06 22:00:00,3.0
9669,Wind Farm,2012-05-06 23:00:00,2.5
9670,Wind Farm,2012-05-07 00:00:00,2.2
9671,Wind Farm,2012-05-07 01:00:00,2.1
9672,Wind Farm,2012-05-07 02:00:00,1.9
9673,Wind Farm,2012-05-07 03:00:00,1.7
9674,Wind Farm,2012-05-07 04:00:00,1.8
9675,Wind Farm,2012-05-07 05:00:00,1.7
9676,Wind Farm,2012-05-07 06:00:00,1.7
9677,Wind Farm,2012-05-07 07:00:00,3.5
9678,Wind Farm,2012-05-07 08:00:00,3.8
9679,Wind Farm,2012-05-07 09:00:00,2.6
9680,Wind Farm,2012-05-07 10:00:00,3.5
9681,Wind Farm,2012-05-07 11:00:00,2.9
9682,Wind Farm,2012-05-07 12:00:00,2.9
9683,Wind Farm,2012-05-07 13:00:00,3.0
9684,Wind Farm,2012-05-07 14:00:00,3.8
9685,Wind Farm,2012-05-07 15:00:00,3.1
9686,Wind Farm,2012-05-07 16:00:00,3.9
9687,Wind Farm,2012-05-07 17:00:00,4.2
9688,Wind Farm,2012-05-07 18:00:00,4.4
9689,Wind Farm,2012-05-07 19:00:00,4.0
9690,Wind Farm,2012-05-07 20:00:00,3.8
9691,Wind Farm,2012-05-07 21:00:00,4.8
9692,Wind Farm,2012-05-07 22:00:00,6.3
9693,Wind Farm,2012-05-07 23:00:00,7.6
9694,Wind Farm,2012-05-08 00:00:00,7.3
9695,Wind Farm,2012-05-08 01:00:00,7.1
9696,Wind Farm,2012-05-08 02:00:00,7.2
9697,Wind Farm,2012-05-08 03:00:00,7.6
9698,Wind Farm,2012-05-08 04:00:00,9.5
9699,Wind Farm,2012-05-08 05:00:00,10.3
9700,Wind Farm,2012-05-08 06:00:00,8.6
9701,Wind Farm,2012-05-08 07:00:00,7.8
9702,Wind Farm,2012-05-08 08:00:00,7.2
9703,Wind Farm,2012-05-08 09:00:00,6.5
9704,Wind Farm,2012-05-08 10:00:00,6.4
9705,Wind Farm,2012-05-08 11:00:00,5.7
9706,Wind Farm,2012-05-08 12:00:00,4.5
9707,Wind Farm,2012-05-08 13:00:00,5.7
9708,Wind Farm,2012-05-08 14:00:00,7.5
9709,Wind Farm,2012-05-08 15:00:00,8.8
9710,Wind Farm,2012-05-08 16:00:00,9.0
9711,Wind Farm,2012-05-08 17:00:00,8.9
9712,Wind Farm,2012-05-08 18:00:00,8.5
9713,Wind Farm,2012-05-08 19:00:00,8.2
9714,Wind Farm,2012-05-08 20:00:00,7.4
9715,Wind Farm,2012-05-08 21:00:00,7.2
9716,Wind Farm,2012-05-08 22:00:00,7.3
9717,Wind Farm,2012-05-08 23:00:00,7.0
9718,Wind Farm,2012-05-09 00:00:00,7.3
9719,Wind Farm,2012-05-09 01:00:00,6.9
9720,Wind Farm,2012-05-09 02:00:00,6.7
9721,Wind Farm,2012-05-09 03:00:00,7.5
9722,Wind Farm,2012-05-09 04:00:00,7.3
9723,Wind Farm,2012-05-09 05:00:00,6.5
9724,Wind Farm,2012-05-09 06:00:00,6.8
9725,Wind Farm,2012-05-09 07:00:00,6.0
9726,Wind Farm,2012-05-09 08:00:00,6.1
9727,Wind Farm,2012-05-09 09:00:00,6.1
9728,Wind Farm,2012-05-09 10:00:00,5.8
9729,Wind Farm,2012-05-09 11:00:00,6.1
9730,Wind Farm,2012-05-09 12:00:00,6.0
9731,Wind Farm,2012-05-09 13:00:00,6.5
9732,Wind Farm,2012-05-09 14:00:00,7.6
9733,Wind Farm,2012-05-09 15:00:00,7.1
9734,Wind Farm,2012-05-09 16:00:00,6.7
9735,Wind Farm,2012-05-09 17:00:00,7.7
9736,Wind Farm,2012-05-09 18:00:00,5.5
9737,Wind Farm,2012-05-09 19:00:00,7.4
9738,Wind Farm,2012-05-09 20:00:00,7.0
9739,Wind Farm,2012-05-09 21:00:00,6.1
9740,Wind Farm,2012-05-09 22:00:00,7.1
9741,Wind Farm,2012-05-09 23:00:00,7.6
9742,Wind Farm,2012-05-10 00:00:00,7.9
9743,Wind Farm,2012-05-10 01:00:00,7.3
9744,Wind Farm,2012-05-10 02:00:00,7.9
9745,Wind Farm,2012-05-10 03:00:00,8.0
9746,Wind Farm,2012-05-10 04:00:00,8.2
9747,Wind Farm,2012-05-10 09:00:00,7.6
9748,Wind Farm,2012-05-10 10:00:00,8.6
9749,Wind Farm,2012-05-10 11:00:00,8.9
9750,Wind Farm,2012-05-10 12:00:00,8.7
9751,Wind Farm,2012-05-10 13:00:00,8.9
9752,Wind Farm,2012-05-10 14:00:00,8.8
9753,Wind Farm,2012-05-10 15:00:00,6.7
9754,Wind Farm,2012-05-10 16:00:00,8.4
9755,Wind Farm,2012-05-10 17:00:00,7.8
9756,Wind Farm,2012-05-10 18:00:00,7.6
9757,Wind Farm,2012-05-10 19:00:00,7.7
9758,Wind Farm,2012-05-10 20:00:00,8.0
9759,Wind Farm,2012-05-10 21:00:00,8.8
9760,Wind Farm,2012-05-10 22:00:00,8.6
9761,Wind Farm,2012-05-10 23:00:00,9.3
9762,Wind Farm,2012-05-11 00:00:00,9.4
9763,Wind Farm,2012-05-11 01:00:00,8.9
9764,Wind Farm,2012-05-11 02:00:00,8.4
9765,Wind Farm,2012-05-11 03:00:00,7.5
9766,Wind Farm,2012-05-11 04:00:00,7.3
9767,Wind Farm,2012-05-11 05:00:00,6.3
9768,Wind Farm,2012-05-11 06:00:00,6.5
9769,Wind Farm,2012-05-11 07:00:00,6.0
9770,Wind Farm,2012-05-11 08:00:00,5.5
9771,Wind Farm,2012-05-11 09:00:00,5.1
9772,Wind Farm,2012-05-11 10:00:00,5.2
9773,Wind Farm,2012-05-11 11:00:00,6.2
9774,Wind Farm,2012-05-11 12:00:00,5.2
9775,Wind Farm,2012-05-11 13:00:00,5.5
9776,Wind Farm,2012-05-11 14:00:00,6.8
9777,Wind Farm,2012-05-11 15:00:00,6.7
9778,Wind Farm,2012-05-11 16:00:00,6.7
9779,Wind Farm,2012-05-11 17:00:00,6.7
9780,Wind Farm,2012-05-11 18:00:00,7.1
9781,Wind Farm,2012-05-11 19:00:00,6.0
9782,Wind Farm,2012-05-11 20:00:00,5.2
9783,Wind Farm,2012-05-11 21:00:00,4.5
9784,Wind Farm,2012-05-11 22:00:00,4.9
9785,Wind Farm,2012-05-11 23:00:00,5.5
9786,Wind Farm,2012-05-12 00:00:00,6.0
9787,Wind Farm,2012-05-12 01:00:00,5.9
9788,Wind Farm,2012-05-12 02:00:00,5.0
9789,Wind Farm,2012-05-12 03:00:00,4.8
9790,Wind Farm,2012-05-12 04:00:00,4.7
9791,Wind Farm,2012-05-12 05:00:00,4.8
9792,Wind Farm,2012-05-12 06:00:00,4.7
9793,Wind Farm,2012-05-12 07:00:00,3.2
9794,Wind Farm,2012-05-12 08:00:00,2.3
9795,Wind Farm,2012-05-12 09:00:00,3.5
9796,Wind Farm,2012-05-12 10:00:00,4.0
9797,Wind Farm,2012-05-12 11:00:00,4.1
9798,Wind Farm,2012-05-12 12:00:00,3.9
9799,Wind Farm,2012-05-12 13:00:00,4.9
9800,Wind Farm,2012-05-12 14:00:00,5.9
9801,Wind Farm,2012-05-12 15:00:00,6.4
9802,Wind Farm,2012-05-12 16:00:00,6.7
9803,Wind Farm,2012-05-12 17:00:00,6.2
9804,Wind Farm,2012-05-12 18:00:00,7.0
9805,Wind Farm,2012-05-12 19:00:00,7.2
9806,Wind Farm,2012-05-12 20:00:00,7.0
9807,Wind Farm,2012-05-12 21:00:00,6.0
9808,Wind Farm,2012-05-12 22:00:00,6.0
9809,Wind Farm,2012-05-12 23:00:00,5.1
9810,Wind Farm,2012-05-13 00:00:00,5.2
9811,Wind Farm,2012-05-13 01:00:00,4.3
9812,Wind Farm,2012-05-13 02:00:00,4.6
9813,Wind Farm,2012-05-13 03:00:00,4.6
9814,Wind Farm,2012-05-13 04:00:00,4.8
9815,Wind Farm,2012-05-13 05:00:00,4.9
9816,Wind Farm,2012-05-13 06:00:00,4.8
9817,Wind Farm,2012-05-13 07:00:00,4.2
9818,Wind Farm,2012-05-13 08:00:00,2.9
9819,Wind Farm,2012-05-13 09:00:00,3.2
9820,Wind Farm,2012-05-13 10:00:00,3.7
9821,Wind Farm,2012-05-13 11:00:00,3.6
9822,Wind Farm,2012-05-13 12:00:00,3.6
9823,Wind Farm,2012-05-13 13:00:00,3.7
9824,Wind Farm,2012-05-13 14:00:00,3.9
9825,Wind Farm,2012-05-13 15:00:00,3.1
9826,Wind Farm,2012-05-13 16:00:00,2.9
9827,Wind Farm,2012-05-13 17:00:00,2.4
9828,Wind Farm,2012-05-13 18:00:00,2.6
9829,Wind Farm,2012-05-13 19:00:00,2.3
9830,Wind Farm,2012-05-13 20:00:00,2.5
9831,Wind Farm,2012-05-13 21:00:00,2.7
9832,Wind Farm,2012-05-13 22:00:00,3.2
9833,Wind Farm,2012-05-13 23:00:00,2.6
9834,Wind Farm,2012-05-14 00:00:00,2.7
9835,Wind Farm,2012-05-14 01:00:00,3.5
9836,Wind Farm,2012-05-14 02:00:00,4.0
9837,Wind Farm,2012-05-14 03:00:00,4.6
9838,Wind Farm,2012-05-14 04:00:00,4.6
9839,Wind Farm,2012-05-14 05:00:00,5.3
9840,Wind Farm,2012-05-14 06:00:00,5.1
9841,Wind Farm,2012-05-14 07:00:00,3.6
9842,Wind Farm,2012-05-14 08:00:00,2.6
9843,Wind Farm,2012-05-14 09:00:00,3.2
9844,Wind Farm,2012-05-14 10:00:00,5.1
9845,Wind Farm,2012-05-14 11:00:00,5.6
9846,Wind Farm,2012-05-14 12:00:00,5.5
9847,Wind Farm,2012-05-14 13:00:00,5.4
9848,Wind Farm,2012-05-14 14:00:00,5.5
9849,Wind Farm,2012-05-14 15:00:00,5.7
9850,Wind Farm,2012-05-14 16:00:00,6.0
9851,Wind Farm,2012-05-14 17:00:00,6.8
9852,Wind Farm,2012-05-14 18:00:00,6.3
9853,Wind Farm,2012-05-14 19:00:00,5.5
9854,Wind Farm,2012-05-14 20:00:00,4.7
9855,Wind Farm,2012-05-14 21:00:00,6.9
9856,Wind Farm,2012-05-14 22:00:00,4.7
9857,Wind Farm,2012-05-14 23:00:00,4.8
9858,Wind Farm,2012-05-15 00:00:00,5.4
9859,Wind Farm,2012-05-15 01:00:00,5.0
9860,Wind Farm,2012-05-15 02:00:00,4.9
9861,Wind Farm,2012-05-15 03:00:00,3.8
9862,Wind Farm,2012-05-15 04:00:00,4.8
9863,Wind Farm,2012-05-15 05:00:00,5.7
9864,Wind Farm,2012-05-15 06:00:00,5.9
9865,Wind Farm,2012-05-15 07:00:00,6.0
9866,Wind Farm,2012-05-15 08:00:00,5.4
9867,Wind Farm,2012-05-15 09:00:00,5.5
9868,Wind Farm,2012-05-15 10:00:00,4.7
9869,Wind Farm,2012-05-15 11:00:00,6.1
9870,Wind Farm,2012-05-15 12:00:00,9.1
9871,Wind Farm,2012-05-15 13:00:00,4.4
9872,Wind Farm,2012-05-15 14:00:00,4.8
9873,Wind Farm,2012-05-15 15:00:00,7.5
9874,Wind Farm,2012-05-15 16:00:00,3.1
9875,Wind Farm,2012-05-15 17:00:00,3.2
9876,Wind Farm,2012-05-15 18:00:00,4.3
9877,Wind Farm,2012-05-15 19:00:00,7.4
9878,Wind Farm,2012-05-15 20:00:00,6.3
9879,Wind Farm,2012-05-15 21:00:00,5.8
9880,Wind Farm,2012-05-15 22:00:00,7.3
9881,Wind Farm,2012-05-15 23:00:00,7.3
9882,Wind Farm,2012-05-16 00:00:00,8.6
9883,Wind Farm,2012-05-16 01:00:00,6.3
9884,Wind Farm,2012-05-16 02:00:00,6.9
9885,Wind Farm,2012-05-16 03:00:00,6.5
9886,Wind Farm,2012-05-16 04:00:00,6.4
9887,Wind Farm,2012-05-16 05:00:00,5.0
9888,Wind Farm,2012-05-16 06:00:00,5.6
9889,Wind Farm,2012-05-16 07:00:00,6.0
9890,Wind Farm,2012-05-16 08:00:00,6.5
9891,Wind Farm,2012-05-16 09:00:00,5.1
9892,Wind Farm,2012-05-16 10:00:00,6.4
9893,Wind Farm,2012-05-16 11:00:00,5.7
9894,Wind Farm,2012-05-16 12:00:00,6.5
9895,Wind Farm,2012-05-16 13:00:00,4.3
9896,Wind Farm,2012-05-16 14:00:00,4.1
9897,Wind Farm,2012-05-16 15:00:00,5.1
9898,Wind Farm,2012-05-16 16:00:00,5.0
9899,Wind Farm,2012-05-16 17:00:00,5.8
9900,Wind Farm,2012-05-16 18:00:00,6.5
9901,Wind Farm,2012-05-16 19:00:00,5.5
9902,Wind Farm,2012-05-16 20:00:00,4.2
9903,Wind Farm,2012-05-16 21:00:00,3.2
9904,Wind Farm,2012-05-16 22:00:00,3.7
9905,Wind Farm,2012-05-16 23:00:00,3.7
9906,Wind Farm,2012-05-17 00:00:00,2.7
9907,Wind Farm,2012-05-17 01:00:00,1.9
9908,Wind Farm,2012-05-17 02:00:00,1.9
9909,Wind Farm,2012-05-17 03:00:00,2.3
9910,Wind Farm,2012-05-17 04:00:00,3.1
9911,Wind Farm,2012-05-17 05:00:00,3.9
9912,Wind Farm,2012-05-17 06:00:00,4.3
9913,Wind Farm,2012-05-17 07:00:00,5.0
9914,Wind Farm,2012-05-17 08:00:00,5.0
9915,Wind Farm,2012-05-17 09:00:00,4.1
9916,Wind Farm,2012-05-17 10:00:00,4.2
9917,Wind Farm,2012-05-17 11:00:00,5.1
9918,Wind Farm,2012-05-17 12:00:00,4.6
9919,Wind Farm,2012-05-17 13:00:00,3.8
9920,Wind Farm,2012-05-17 14:00:00,4.1
9921,Wind Farm,2012-05-17 15:00:00,4.3
9922,Wind Farm,2012-05-17 16:00:00,4.3
9923,Wind Farm,2012-05-17 17:00:00,4.2
9924,Wind Farm,2012-05-17 18:00:00,5.6
9925,Wind Farm,2012-05-17 19:00:00,5.9
9926,Wind Farm,2012-05-17 20:00:00,5.0
9927,Wind Farm,2012-05-17 21:00:00,4.3
9928,Wind Farm,2012-05-17 22:00:00,5.6
9929,Wind Farm,2012-05-17 23:00:00,7.5
9930,Wind Farm,2012-05-18 00:00:00,6.7
9931,Wind Farm,2012-05-18 01:00:00,6.1
9932,Wind Farm,2012-05-18 02:00:00,7.1
9933,Wind Farm,2012-05-18 03:00:00,6.1
9934,Wind Farm,2012-05-18 04:00:00,4.9
9935,Wind Farm,2012-05-18 05:00:00,7.0
9936,Wind Farm,2012-05-18 06:00:00,7.1
9937,Wind Farm,2012-05-18 07:00:00,7.7
9938,Wind Farm,2012-05-18 08:00:00,7.0
9939,Wind Farm,2012-05-18 09:00:00,7.1
9940,Wind Farm,2012-05-18 10:00:00,7.4
9941,Wind Farm,2012-05-18 11:00:00,7.7
9942,Wind Farm,2012-05-18 12:00:00,7.9
9943,Wind Farm,2012-05-18 13:00:00,7.3
9944,Wind Farm,2012-05-18 14:00:00,8.6
9945,Wind Farm,2012-05-18 15:00:00,8.1
9946,Wind Farm,2012-05-18 16:00:00,7.1
9947,Wind Farm,2012-05-18 17:00:00,6.0
9948,Wind Farm,2012-05-18 18:00:00,6.5
9949,Wind Farm,2012-05-18 19:00:00,4.9
9950,Wind Farm,2012-05-18 20:00:00,4.3
9951,Wind Farm,2012-05-18 21:00:00,5.4
9952,Wind Farm,2012-05-18 22:00:00,5.9
9953,Wind Farm,2012-05-18 23:00:00,5.6
9954,Wind Farm,2012-05-19 00:00:00,5.3
9955,Wind Farm,2012-05-19 01:00:00,5.5
9956,Wind Farm,2012-05-19 02:00:00,5.6
9957,Wind Farm,2012-05-19 03:00:00,5.5
9958,Wind Farm,2012-05-19 04:00:00,5.6
9959,Wind Farm,2012-05-19 05:00:00,6.1
9960,Wind Farm,2012-05-19 06:00:00,5.4
9961,Wind Farm,2012-05-19 07:00:00,4.9
9962,Wind Farm,2012-05-19 08:00:00,3.8
9963,Wind Farm,2012-05-19 09:00:00,2.7
9964,Wind Farm,2012-05-19 10:00:00,2.8
9965,Wind Farm,2012-05-19 11:00:00,3.0
9966,Wind Farm,2012-05-19 12:00:00,3.5
9967,Wind Farm,2012-05-19 13:00:00,2.6
9968,Wind Farm,2012-05-19 14:00:00,2.6
9969,Wind Farm,2012-05-19 15:00:00,1.8
9970,Wind Farm,2012-05-19 16:00:00,2.4
9971,Wind Farm,2012-05-19 17:00:00,2.3
9972,Wind Farm,2012-05-19 18:00:00,2.7
9973,Wind Farm,2012-05-19 19:00:00,2.9
9974,Wind Farm,2012-05-19 20:00:00,3.4
9975,Wind Farm,2012-05-19 21:00:00,4.7
9976,Wind Farm,2012-05-19 22:00:00,4.9
9977,Wind Farm,2012-05-19 23:00:00,6.1
9978,Wind Farm,2012-05-20 00:00:00,6.2
9979,Wind Farm,2012-05-20 01:00:00,5.6
9980,Wind Farm,2012-05-20 02:00:00,5.4
9981,Wind Farm,2012-05-20 03:00:00,6.1
9982,Wind Farm,2012-05-20 04:00:00,4.8
9983,Wind Farm,2012-05-20 05:00:00,4.1
9984,Wind Farm,2012-05-20 06:00:00,3.6
9985,Wind Farm,2012-05-20 07:00:00,3.4
9986,Wind Farm,2012-05-20 08:00:00,2.7
9987,Wind Farm,2012-05-20 09:00:00,2.5
9988,Wind Farm,2012-05-20 10:00:00,2.5
9989,Wind Farm,2012-05-20 11:00:00,2.2
9990,Wind Farm,2012-05-20 12:00:00,1.7
9991,Wind Farm,2012-05-20 13:00:00,1.9
9992,Wind Farm,2012-05-20 14:00:00,1.8
9993,Wind Farm,2012-05-20 15:00:00,2.3
9994,Wind Farm,2012-05-20 16:00:00,3.2
9995,Wind Farm,2012-05-20 17:00:00,3.9
9996,Wind Farm,2012-05-20 18:00:00,3.7
9997,Wind Farm,2012-05-20 19:00:00,4.8
9998,Wind Farm,2012-05-20 20:00:00,3.3
9999,Wind Farm,2012-05-20 21:00:00,4.7
10000,Wind Farm,2012-05-20 22:00:00,5.1
10001,Wind Farm,2012-05-20 23:00:00,4.5
10002,Wind Farm,2012-05-21 00:00:00,3.7
10003,Wind Farm,2012-05-21 01:00:00,3.8
10004,Wind Farm,2012-05-21 02:00:00,4.1
10005,Wind Farm,2012-05-21 03:00:00,1.6
10006,Wind Farm,2012-05-21 04:00:00,2.0
10007,Wind Farm,2012-05-21 05:00:00,3.6
10008,Wind Farm,2012-05-21 06:00:00,4.0
10009,Wind Farm,2012-05-21 07:00:00,4.0
10010,Wind Farm,2012-05-21 08:00:00,4.5
10011,Wind Farm,2012-05-21 09:00:00,5.4
10012,Wind Farm,2012-05-21 10:00:00,5.3
10013,Wind Farm,2012-05-21 11:00:00,6.2
10014,Wind Farm,2012-05-21 12:00:00,5.7
10015,Wind Farm,2012-05-21 13:00:00,5.8
10016,Wind Farm,2012-05-21 14:00:00,6.6
10017,Wind Farm,2012-05-21 15:00:00,7.1
10018,Wind Farm,2012-05-21 16:00:00,7.3
10019,Wind Farm,2012-05-21 17:00:00,6.4
10020,Wind Farm,2012-05-21 18:00:00,5.8
10021,Wind Farm,2012-05-21 19:00:00,6.7
