,Date,KWH,Source
15048,2013-09-25 10:00:00,61727.66,Solar
15049,2013-09-25 11:00:00,73355.08,Solar
15050,2013-09-25 12:00:00,125633.14,Solar
15051,2013-09-25 13:00:00,158873.02,Solar
15052,2013-09-25 14:00:00,167847.56,Solar
15053,2013-09-25 15:00:00,161263.58,Solar
15054,2013-09-25 16:00:00,128742.34,Solar
15055,2013-09-25 17:00:00,84807.8,Solar
15056,2013-09-25 18:00:00,33082.2,Solar
15057,2013-09-25 19:00:00,14313.06,Solar
15058,2013-09-26 09:00:00,21274.0,Solar
15059,2013-09-26 10:00:00,26898.04,Solar
15060,2013-09-26 11:00:00,67246.34,Solar
15061,2013-09-26 12:00:00,147076.98,Solar
15062,2013-09-26 13:00:00,176886.6,Solar
15063,2013-09-26 14:00:00,177511.28,Solar
15064,2013-09-26 15:00:00,166058.46,Solar
15065,2013-09-26 16:00:00,144757.76,Solar
15066,2013-09-26 17:00:00,112131.42,Solar
15067,2013-09-26 18:00:00,62664.84,Solar
15068,2013-09-26 19:00:00,10564.34,Solar
15069,2013-09-27 09:00:00,44474.92,Solar
15070,2013-09-27 10:00:00,98618.42,Solar
15071,2013-09-27 11:00:00,136591.08,Solar
15072,2013-09-27 12:00:00,160750.06,Solar
15073,2013-09-27 13:00:00,173178.96,Solar
15074,2013-09-27 14:00:00,175055.98,Solar
15075,2013-09-27 15:00:00,164577.6,Solar
15076,2013-09-27 16:00:00,143757.34,Solar
15077,2013-09-27 17:00:00,110409.5,Solar
15078,2013-09-27 18:00:00,59846.16,Solar
15079,2013-09-27 19:00:00,9750.76,Solar
15080,2013-09-28 09:00:00,18813.9,Solar
15081,2013-09-28 10:00:00,58969.2,Solar
15082,2013-09-28 11:00:00,134726.48,Solar
15083,2013-09-28 12:00:00,164231.44,Solar
15084,2013-09-28 13:00:00,173933.08,Solar
15085,2013-09-28 14:00:00,177124.18,Solar
15086,2013-09-28 15:00:00,163878.98,Solar
15087,2013-09-28 16:00:00,144912.62,Solar
15088,2013-09-28 17:00:00,107920.98,Solar
15089,2013-09-28 18:00:00,33996.84,Solar
15090,2013-09-28 19:00:00,8870.54,Solar
15091,2013-09-29 10:00:00,6040.3,Solar
15092,2013-09-29 11:00:00,20113.6,Solar
15093,2013-09-29 12:00:00,25069.9,Solar
15094,2013-09-29 13:00:00,39785.6,Solar
15095,2013-09-29 14:00:00,82950.26,Solar
15096,2013-09-29 15:00:00,128923.08,Solar
15097,2013-09-29 16:00:00,142823.76,Solar
15098,2013-09-29 17:00:00,115192.16,Solar
15099,2013-09-29 18:00:00,61791.68,Solar
15100,2013-09-29 19:00:00,9458.52,Solar
15101,2013-09-30 09:00:00,16005.46,Solar
15102,2013-09-30 10:00:00,38093.02,Solar
15103,2013-09-30 11:00:00,84828.54,Solar
15104,2013-09-30 12:00:00,134714.62,Solar
15105,2013-09-30 13:00:00,170917.74,Solar
15106,2013-09-30 14:00:00,94178.46,Solar
15107,2013-09-30 15:00:00,84244.68,Solar
15108,2013-09-30 16:00:00,116239.66,Solar
15109,2013-09-30 17:00:00,97377.96,Solar
15110,2013-09-30 18:00:00,44536.3,Solar
15111,2013-09-30 19:00:00,9107.8,Solar
15112,2013-10-01 09:00:00,41358.32,Solar
15113,2013-10-01 10:00:00,91486.84,Solar
15114,2013-10-01 11:00:00,116503.48,Solar
15115,2013-10-01 12:00:00,110889.0,Solar
15116,2013-10-01 13:00:00,99371.08,Solar
15117,2013-10-01 14:00:00,134994.46,Solar
15118,2013-10-01 15:00:00,159132.96,Solar
15119,2013-10-01 16:00:00,114891.72,Solar
15120,2013-10-01 17:00:00,75634.74,Solar
15121,2013-10-01 18:00:00,50234.92,Solar
15122,2013-10-01 19:00:00,6942.92,Solar
15123,2013-10-02 09:00:00,43109.02,Solar
15124,2013-10-02 10:00:00,99122.24,Solar
15125,2013-10-02 11:00:00,139542.76,Solar
15126,2013-10-02 12:00:00,164697.18,Solar
15127,2013-10-02 13:00:00,175870.82,Solar
15128,2013-10-02 14:00:00,175708.96,Solar
15129,2013-10-02 15:00:00,165489.48,Solar
15130,2013-10-02 16:00:00,143937.8,Solar
15131,2013-10-02 17:00:00,109465.36,Solar
15132,2013-10-02 18:00:00,55891.32,Solar
15133,2013-10-02 19:00:00,7188.6,Solar
15134,2013-10-03 09:00:00,24512.96,Solar
15135,2013-10-03 10:00:00,78705.78,Solar
15136,2013-10-03 11:00:00,125498.64,Solar
15137,2013-10-03 12:00:00,150620.8,Solar
15138,2013-10-03 13:00:00,148443.5,Solar
15139,2013-10-03 14:00:00,94865.92,Solar
15140,2013-10-03 15:00:00,117323.74,Solar
15141,2013-10-03 16:00:00,100706.76,Solar
15142,2013-10-03 17:00:00,42099.02,Solar
15143,2013-10-03 18:00:00,16019.46,Solar
15144,2013-10-04 09:00:00,13530.96,Solar
15145,2013-10-04 10:00:00,49251.4,Solar
15146,2013-10-04 11:00:00,68209.08,Solar
15147,2013-10-04 12:00:00,36850.12,Solar
15148,2013-10-04 13:00:00,38042.12,Solar
15149,2013-10-04 14:00:00,23407.34,Solar
15150,2013-10-04 15:00:00,23145.54,Solar
15151,2013-10-04 16:00:00,46400.9,Solar
15152,2013-10-04 17:00:00,56910.42,Solar
15153,2013-10-04 18:00:00,18351.12,Solar
15154,2013-10-05 09:00:00,3237.96,Solar
15155,2013-10-05 10:00:00,12244.58,Solar
15156,2013-10-05 11:00:00,21560.18,Solar
15157,2013-10-05 12:00:00,14889.3,Solar
15158,2013-10-05 13:00:00,26699.2,Solar
15159,2013-10-05 14:00:00,28242.42,Solar
15160,2013-10-05 15:00:00,41508.06,Solar
15161,2013-10-05 16:00:00,26504.0,Solar
15162,2013-10-05 17:00:00,19981.22,Solar
15163,2013-10-05 18:00:00,11692.7,Solar
15164,2013-10-06 09:00:00,7740.02,Solar
15165,2013-10-06 10:00:00,15574.26,Solar
15166,2013-10-06 11:00:00,37308.48,Solar
15167,2013-10-06 12:00:00,30312.12,Solar
15168,2013-10-06 13:00:00,28896.88,Solar
15169,2013-10-06 14:00:00,16563.42,Solar
15170,2013-10-06 15:00:00,18994.44,Solar
15171,2013-10-06 16:00:00,17105.9,Solar
15172,2013-10-06 17:00:00,6973.54,Solar
15173,2013-10-06 18:00:00,3570.72,Solar
15174,2013-10-06 19:00:00,575.8057029,Solar
15175,2013-10-07 09:00:00,24769.68,Solar
15176,2013-10-07 10:00:00,35242.9,Solar
15177,2013-10-07 11:00:00,93859.16,Solar
15178,2013-10-07 12:00:00,46208.94,Solar
15179,2013-10-07 13:00:00,26522.46,Solar
15180,2013-10-07 14:00:00,33178.84,Solar
15181,2013-10-07 15:00:00,129503.32,Solar
15182,2013-10-07 16:00:00,97071.62,Solar
15183,2013-10-07 17:00:00,51357.34,Solar
15184,2013-10-07 18:00:00,44679.68,Solar
15185,2013-10-07 19:00:00,4425.0146528000005,Solar
15186,2013-10-08 09:00:00,36641.06,Solar
15187,2013-10-08 10:00:00,96068.36,Solar
15188,2013-10-08 11:00:00,139084.16,Solar
15189,2013-10-08 12:00:00,165835.92,Solar
15190,2013-10-08 13:00:00,178486.96,Solar
15191,2013-10-08 14:00:00,178560.32,Solar
15192,2013-10-08 15:00:00,167552.56,Solar
15193,2013-10-08 16:00:00,143619.6,Solar
15194,2013-10-08 17:00:00,107019.12,Solar
15195,2013-10-08 18:00:00,49996.4,Solar
15196,2013-10-08 19:00:00,5079.830355100001,Solar
15197,2013-10-09 09:00:00,36935.18,Solar
15198,2013-10-09 10:00:00,95605.48,Solar
15199,2013-10-09 11:00:00,137894.4,Solar
15200,2013-10-09 12:00:00,164134.46,Solar
15201,2013-10-09 13:00:00,176419.52,Solar
15202,2013-10-09 14:00:00,175836.54,Solar
15203,2013-10-09 15:00:00,165644.52,Solar
15204,2013-10-09 16:00:00,141899.88,Solar
15205,2013-10-09 17:00:00,105154.4,Solar
15206,2013-10-09 18:00:00,48122.82,Solar
15207,2013-10-09 19:00:00,4674.8543768,Solar
15208,2013-10-10 09:00:00,34105.58,Solar
15209,2013-10-10 10:00:00,84964.48,Solar
15210,2013-10-10 11:00:00,128368.86,Solar
15211,2013-10-10 12:00:00,162336.56,Solar
15212,2013-10-10 13:00:00,173776.0,Solar
15213,2013-10-10 14:00:00,174499.16,Solar
15214,2013-10-10 15:00:00,162100.36,Solar
15215,2013-10-10 16:00:00,138671.04,Solar
15216,2013-10-10 17:00:00,104198.0,Solar
15217,2013-10-10 18:00:00,47681.88,Solar
15218,2013-10-11 09:00:00,35301.16,Solar
15219,2013-10-11 10:00:00,95365.92,Solar
15220,2013-10-11 11:00:00,136540.78,Solar
15221,2013-10-11 12:00:00,163196.52,Solar
15222,2013-10-11 13:00:00,176069.28,Solar
15223,2013-10-11 14:00:00,175515.18,Solar
15224,2013-10-11 15:00:00,163874.54,Solar
15225,2013-10-11 16:00:00,129199.68,Solar
15226,2013-10-11 17:00:00,106461.48,Solar
15227,2013-10-11 18:00:00,44805.42,Solar
15228,2013-10-12 09:00:00,32802.06,Solar
15229,2013-10-12 10:00:00,91887.22,Solar
15230,2013-10-12 11:00:00,132689.28,Solar
15231,2013-10-12 12:00:00,157518.54,Solar
15232,2013-10-12 13:00:00,168199.14,Solar
15233,2013-10-12 14:00:00,168117.08,Solar
15234,2013-10-12 15:00:00,157185.08,Solar
15235,2013-10-12 16:00:00,135434.28,Solar
15236,2013-10-12 17:00:00,75467.64,Solar
15237,2013-10-12 18:00:00,15626.0,Solar
15238,2013-10-13 09:00:00,32966.64,Solar
15239,2013-10-13 10:00:00,94899.62,Solar
15240,2013-10-13 11:00:00,138832.46,Solar
15241,2013-10-13 12:00:00,166597.98,Solar
15242,2013-10-13 13:00:00,178295.9,Solar
15243,2013-10-13 14:00:00,180196.18,Solar
15244,2013-10-13 15:00:00,162411.24,Solar
15245,2013-10-13 16:00:00,115443.98,Solar
15246,2013-10-13 17:00:00,87569.56,Solar
15247,2013-10-13 18:00:00,51291.62,Solar
15248,2013-10-14 09:00:00,32808.04,Solar
15249,2013-10-14 10:00:00,97552.62,Solar
15250,2013-10-14 11:00:00,138543.8,Solar
15251,2013-10-14 12:00:00,160560.62,Solar
15252,2013-10-14 13:00:00,180042.9,Solar
15253,2013-10-14 14:00:00,177800.44,Solar
15254,2013-10-14 15:00:00,166547.2,Solar
15255,2013-10-14 16:00:00,145285.02,Solar
15256,2013-10-14 17:00:00,107987.76,Solar
15257,2013-10-14 18:00:00,46441.04,Solar
15258,2013-10-15 09:00:00,13277.12,Solar
15259,2013-10-15 10:00:00,30120.62,Solar
15260,2013-10-15 11:00:00,46653.14,Solar
15261,2013-10-15 12:00:00,68470.78,Solar
15262,2013-10-15 13:00:00,116289.84,Solar
15263,2013-10-15 14:00:00,63426.8,Solar
15264,2013-10-15 15:00:00,36634.64,Solar
15265,2013-10-15 16:00:00,21263.28,Solar
15266,2013-10-15 17:00:00,20284.26,Solar
15267,2013-10-15 18:00:00,5619.44,Solar
15268,2013-10-16 09:00:00,26899.68,Solar
15269,2013-10-16 10:00:00,69076.42,Solar
15270,2013-10-16 11:00:00,37069.28,Solar
15271,2013-10-16 12:00:00,31282.38,Solar
15272,2013-10-16 13:00:00,18770.78,Solar
15273,2013-10-16 14:00:00,24041.28,Solar
15274,2013-10-16 15:00:00,27880.22,Solar
15275,2013-10-16 16:00:00,20130.14,Solar
15276,2013-10-16 17:00:00,36278.12,Solar
15277,2013-10-16 18:00:00,10387.36,Solar
15278,2013-10-17 09:00:00,8504.22,Solar
15279,2013-10-17 10:00:00,19246.42,Solar
15280,2013-10-17 11:00:00,23538.14,Solar
15281,2013-10-17 12:00:00,18377.5,Solar
15282,2013-10-17 13:00:00,7221.28,Solar
15283,2013-10-17 14:00:00,18613.24,Solar
15284,2013-10-17 15:00:00,10256.88,Solar
15285,2013-10-17 16:00:00,9660.74,Solar
15286,2013-10-17 17:00:00,12479.66,Solar
15287,2013-10-17 18:00:00,4590.16,Solar
15288,2013-10-18 09:00:00,24805.08,Solar
15289,2013-10-18 10:00:00,84190.32,Solar
15290,2013-10-18 11:00:00,129059.26,Solar
15291,2013-10-18 12:00:00,158925.68,Solar
15292,2013-10-18 13:00:00,168844.08,Solar
15293,2013-10-18 14:00:00,171596.94,Solar
15294,2013-10-18 15:00:00,155292.38,Solar
15295,2013-10-18 16:00:00,62829.12,Solar
15296,2013-10-18 17:00:00,36372.14,Solar
15297,2013-10-18 18:00:00,32886.42,Solar
15298,2013-10-19 09:00:00,6924.54,Solar
15299,2013-10-19 10:00:00,17831.24,Solar
15300,2013-10-19 11:00:00,25457.7,Solar
15301,2013-10-19 12:00:00,32732.9,Solar
15302,2013-10-19 13:00:00,61326.82,Solar
15303,2013-10-19 14:00:00,136312.02,Solar
15304,2013-10-19 15:00:00,144539.38,Solar
15305,2013-10-19 16:00:00,58772.18,Solar
15306,2013-10-19 17:00:00,15865.1,Solar
15307,2013-10-19 18:00:00,17761.58,Solar
15308,2013-10-20 09:00:00,10892.82,Solar
15309,2013-10-20 10:00:00,66763.06,Solar
15310,2013-10-20 11:00:00,125841.24,Solar
15311,2013-10-20 12:00:00,140279.7,Solar
15312,2013-10-20 13:00:00,111706.78,Solar
15313,2013-10-20 14:00:00,165982.76,Solar
15314,2013-10-20 15:00:00,107892.5,Solar
15315,2013-10-20 16:00:00,103849.2,Solar
15316,2013-10-20 17:00:00,43309.12,Solar
15317,2013-10-20 18:00:00,9746.28,Solar
15318,2013-10-21 09:00:00,1520.6010298,Solar
15319,2013-10-21 10:00:00,13388.5,Solar
15320,2013-10-21 11:00:00,14400.54,Solar
15321,2013-10-21 12:00:00,26445.6,Solar
15322,2013-10-21 13:00:00,32911.54,Solar
15323,2013-10-21 14:00:00,41141.96,Solar
15324,2013-10-21 15:00:00,33495.66,Solar
15325,2013-10-21 16:00:00,30141.36,Solar
15326,2013-10-21 17:00:00,14330.42,Solar
15327,2013-10-21 18:00:00,6424.48,Solar
15328,2013-10-22 09:00:00,24884.12,Solar
15329,2013-10-22 10:00:00,67049.7,Solar
15330,2013-10-22 11:00:00,144730.3,Solar
15331,2013-10-22 12:00:00,102141.8,Solar
15332,2013-10-22 13:00:00,28980.98,Solar
15333,2013-10-22 14:00:00,75884.58,Solar
15334,2013-10-22 15:00:00,131556.74,Solar
15335,2013-10-22 16:00:00,39372.4,Solar
15336,2013-10-22 17:00:00,8691.6,Solar
15337,2013-10-22 18:00:00,2229.5,Solar
15338,2013-10-23 09:00:00,21100.78,Solar
15339,2013-10-23 10:00:00,90404.12,Solar
15340,2013-10-23 11:00:00,131337.7,Solar
15341,2013-10-23 12:00:00,127562.22,Solar
15342,2013-10-23 13:00:00,75213.34,Solar
15343,2013-10-23 14:00:00,47297.96,Solar
15344,2013-10-23 15:00:00,46204.28,Solar
15345,2013-10-23 16:00:00,83040.28,Solar
15346,2013-10-23 17:00:00,85339.1,Solar
15347,2013-10-23 18:00:00,18807.34,Solar
15348,2013-10-24 09:00:00,23007.58,Solar
15349,2013-10-24 10:00:00,93800.68,Solar
15350,2013-10-24 11:00:00,102916.96,Solar
15351,2013-10-24 12:00:00,86747.06,Solar
15352,2013-10-24 13:00:00,101882.1,Solar
15353,2013-10-24 14:00:00,59989.5,Solar
15354,2013-10-24 15:00:00,81752.36,Solar
15355,2013-10-24 16:00:00,60187.46,Solar
15356,2013-10-24 17:00:00,43705.32,Solar
15357,2013-10-24 18:00:00,14519.74,Solar
15358,2013-10-25 09:00:00,10847.54,Solar
15359,2013-10-25 10:00:00,76745.36,Solar
15360,2013-10-25 11:00:00,137962.36,Solar
15361,2013-10-25 12:00:00,123118.58,Solar
15362,2013-10-25 13:00:00,125399.06,Solar
15363,2013-10-25 14:00:00,122079.9,Solar
15364,2013-10-25 15:00:00,69893.96,Solar
15365,2013-10-25 16:00:00,57411.66,Solar
15366,2013-10-25 17:00:00,53145.22,Solar
15367,2013-10-25 18:00:00,18778.8,Solar
15368,2013-10-26 10:00:00,16449.42,Solar
15369,2013-10-26 11:00:00,5783.58,Solar
15370,2013-10-26 12:00:00,17589.1,Solar
15371,2013-10-26 13:00:00,36146.38,Solar
15372,2013-10-26 14:00:00,69554.06,Solar
15373,2013-10-26 15:00:00,19867.58,Solar
15374,2013-10-26 16:00:00,28709.32,Solar
15375,2013-10-26 17:00:00,40306.48,Solar
15376,2013-10-26 18:00:00,16118.52,Solar
15377,2013-10-27 09:00:00,17983.16,Solar
15378,2013-10-27 10:00:00,54295.8,Solar
15379,2013-10-27 11:00:00,43714.72,Solar
15380,2013-10-27 12:00:00,98560.12,Solar
15381,2013-10-27 13:00:00,115034.96,Solar
15382,2013-10-27 14:00:00,125485.94,Solar
15383,2013-10-27 15:00:00,80037.1,Solar
15384,2013-10-27 16:00:00,88092.26,Solar
15385,2013-10-27 17:00:00,92990.92,Solar
15386,2013-10-27 18:00:00,24195.7,Solar
15387,2013-10-28 10:00:00,30234.72,Solar
15388,2013-10-28 11:00:00,34149.46,Solar
15389,2013-10-28 12:00:00,27831.8,Solar
15390,2013-10-28 13:00:00,25051.96,Solar
15391,2013-10-28 14:00:00,25245.08,Solar
15392,2013-10-28 15:00:00,17253.28,Solar
15393,2013-10-28 16:00:00,10977.82,Solar
15394,2013-10-28 17:00:00,8534.82,Solar
15395,2013-10-28 18:00:00,1822.2958225000002,Solar
15396,2013-10-29 09:00:00,6475.055038699999,Solar
15397,2013-10-29 10:00:00,17420.46,Solar
15398,2013-10-29 11:00:00,19635.38,Solar
15399,2013-10-29 12:00:00,27247.22,Solar
15400,2013-10-29 13:00:00,35581.64,Solar
15401,2013-10-29 14:00:00,23181.28,Solar
15402,2013-10-29 15:00:00,18361.14,Solar
15403,2013-10-29 16:00:00,11672.78,Solar
15404,2013-10-29 17:00:00,10408.54,Solar
15405,2013-10-29 18:00:00,6577.3,Solar
15406,2013-10-30 09:00:00,14491.94,Solar
15407,2013-10-30 10:00:00,65155.42,Solar
15408,2013-10-30 11:00:00,110212.1,Solar
15409,2013-10-30 12:00:00,142071.14,Solar
15410,2013-10-30 13:00:00,154908.88,Solar
15411,2013-10-30 14:00:00,143390.2,Solar
15412,2013-10-30 15:00:00,140412.26,Solar
15413,2013-10-30 16:00:00,84225.2,Solar
15414,2013-10-30 17:00:00,62068.76,Solar
15415,2013-10-30 18:00:00,14593.48,Solar
15416,2013-11-01 10:00:00,4673.3171014,Solar
15417,2013-11-01 11:00:00,12775.38,Solar
15418,2013-11-01 12:00:00,33346.82,Solar
15419,2013-11-01 13:00:00,29014.74,Solar
15420,2013-11-01 14:00:00,15297.8,Solar
15421,2013-11-01 15:00:00,16642.56,Solar
15422,2013-11-01 16:00:00,5423.8,Solar
15423,2013-11-01 17:00:00,6880.78,Solar
15424,2013-11-02 10:00:00,16537.58,Solar
15425,2013-11-02 11:00:00,22529.04,Solar
15426,2013-11-02 12:00:00,22081.64,Solar
15427,2013-11-02 13:00:00,21221.84,Solar
15428,2013-11-02 14:00:00,22771.66,Solar
15429,2013-11-02 15:00:00,36758.6,Solar
15430,2013-11-02 16:00:00,38538.16,Solar
15431,2013-11-02 17:00:00,10506.96,Solar
15432,2013-11-02 18:00:00,3702.912029,Solar
15433,2013-11-03 09:00:00,13482.310224,Solar
15434,2013-11-03 10:00:00,84464.94,Solar
15435,2013-11-03 11:00:00,130172.2,Solar
15436,2013-11-03 12:00:00,58222.18,Solar
15437,2013-11-03 13:00:00,38171.72,Solar
15438,2013-11-03 14:00:00,35868.36,Solar
15439,2013-11-03 15:00:00,25075.62,Solar
15440,2013-11-03 16:00:00,18697.48,Solar
15441,2013-11-03 17:00:00,14634.12,Solar
15442,2013-11-03 18:00:00,3823.4497901,Solar
15443,2013-11-04 10:00:00,24871.76,Solar
15444,2013-11-04 11:00:00,55200.12,Solar
15445,2013-11-04 12:00:00,76373.72,Solar
15446,2013-11-04 13:00:00,112017.32,Solar
15447,2013-11-04 14:00:00,76417.68,Solar
15448,2013-11-04 15:00:00,60935.76,Solar
15449,2013-11-04 16:00:00,49579.54,Solar
15450,2013-11-04 17:00:00,24956.76,Solar
15451,2013-11-04 18:00:00,4573.08,Solar
15452,2013-11-05 10:00:00,10301.08,Solar
15453,2013-11-05 11:00:00,21260.28,Solar
15454,2013-11-05 12:00:00,24495.62,Solar
15455,2013-11-05 13:00:00,41459.2,Solar
15456,2013-11-05 14:00:00,77978.06,Solar
15457,2013-11-05 15:00:00,80417.5,Solar
15458,2013-11-05 16:00:00,49001.8,Solar
15459,2013-11-05 17:00:00,22513.58,Solar
15460,2013-11-05 18:00:00,5640.94,Solar
15461,2013-11-06 11:00:00,7957.98,Solar
15462,2013-11-06 12:00:00,10406.06,Solar
15463,2013-11-06 13:00:00,13889.08,Solar
15464,2013-11-06 14:00:00,9439.7,Solar
15465,2013-11-06 15:00:00,14984.08,Solar
15466,2013-11-06 16:00:00,14865.68,Solar
15467,2013-11-06 17:00:00,4304.7,Solar
15468,2013-11-07 10:00:00,6371.82,Solar
15469,2013-11-07 11:00:00,12372.44,Solar
15470,2013-11-07 12:00:00,13177.86,Solar
15471,2013-11-07 13:00:00,28416.76,Solar
15472,2013-11-07 14:00:00,60274.4,Solar
15473,2013-11-07 15:00:00,41999.36,Solar
15474,2013-11-07 16:00:00,67910.42,Solar
15475,2013-11-07 17:00:00,28767.48,Solar
15476,2013-11-07 18:00:00,17757.28,Solar
15477,2013-11-08 10:00:00,76871.02,Solar
15478,2013-11-08 11:00:00,125969.94,Solar
15479,2013-11-08 12:00:00,149934.26,Solar
15480,2013-11-08 13:00:00,81752.74,Solar
15481,2013-11-08 14:00:00,40746.14,Solar
15482,2013-11-08 15:00:00,72758.08,Solar
15483,2013-11-08 16:00:00,103271.6,Solar
15484,2013-11-08 17:00:00,53332.3,Solar
15485,2013-11-08 18:00:00,19271.76,Solar
15486,2013-11-09 10:00:00,54443.54,Solar
15487,2013-11-09 11:00:00,47347.24,Solar
15488,2013-11-09 12:00:00,74839.66,Solar
15489,2013-11-09 13:00:00,47728.5,Solar
15490,2013-11-09 14:00:00,13312.58,Solar
15491,2013-11-09 15:00:00,6340.66,Solar
15492,2013-11-09 16:00:00,3933.68,Solar
15493,2013-11-10 10:00:00,17325.34,Solar
15494,2013-11-10 11:00:00,54998.1,Solar
15495,2013-11-10 12:00:00,50783.34,Solar
15496,2013-11-10 13:00:00,88772.46,Solar
15497,2013-11-10 14:00:00,164533.84,Solar
15498,2013-11-10 15:00:00,81138.46,Solar
15499,2013-11-10 16:00:00,54971.88,Solar
15500,2013-11-10 17:00:00,58819.8,Solar
15501,2013-11-10 18:00:00,18522.46,Solar
15502,2013-11-11 10:00:00,3779.08,Solar
15503,2013-11-11 11:00:00,4928.2,Solar
15504,2013-11-11 12:00:00,11322.06,Solar
15505,2013-11-11 13:00:00,13024.88,Solar
15506,2013-11-11 14:00:00,16012.1,Solar
15507,2013-11-11 15:00:00,18537.54,Solar
15508,2013-11-11 16:00:00,15115.14,Solar
15509,2013-11-11 17:00:00,11355.7,Solar
15510,2013-11-12 10:00:00,74582.44,Solar
15511,2013-11-12 11:00:00,117143.6,Solar
15512,2013-11-12 12:00:00,85874.32,Solar
15513,2013-11-12 13:00:00,108977.42,Solar
15514,2013-11-12 14:00:00,122922.02,Solar
15515,2013-11-12 15:00:00,84875.34,Solar
15516,2013-11-12 16:00:00,40818.94,Solar
15517,2013-11-12 17:00:00,44252.58,Solar
15518,2013-11-12 18:00:00,24109.8,Solar
15519,2013-11-13 10:00:00,70114.92,Solar
15520,2013-11-13 11:00:00,121505.46,Solar
15521,2013-11-13 12:00:00,159525.06,Solar
15522,2013-11-13 13:00:00,173928.08,Solar
15523,2013-11-13 14:00:00,174327.94,Solar
15524,2013-11-13 15:00:00,159721.84,Solar
15525,2013-11-13 16:00:00,96309.9,Solar
15526,2013-11-13 17:00:00,89973.38,Solar
15527,2013-11-13 18:00:00,12949.86,Solar
15528,2013-11-14 10:00:00,62740.42,Solar
15529,2013-11-14 11:00:00,119916.12,Solar
15530,2013-11-14 12:00:00,152955.54,Solar
15531,2013-11-14 13:00:00,156704.12,Solar
15532,2013-11-14 14:00:00,141440.04,Solar
15533,2013-11-14 15:00:00,121316.92,Solar
15534,2013-11-14 16:00:00,111206.02,Solar
15535,2013-11-14 17:00:00,61433.0,Solar
15536,2013-11-14 18:00:00,11688.9,Solar
15537,2013-11-15 10:00:00,4681.3877971,Solar
15538,2013-11-15 11:00:00,13588.18,Solar
15539,2013-11-15 12:00:00,18441.26,Solar
15540,2013-11-15 13:00:00,23733.32,Solar
15541,2013-11-15 14:00:00,19849.7,Solar
15542,2013-11-15 15:00:00,19301.3,Solar
15543,2013-11-15 16:00:00,25912.52,Solar
15544,2013-11-15 17:00:00,11891.82,Solar
15545,2013-11-15 18:00:00,4451.18,Solar
15546,2013-11-16 10:00:00,7830.8,Solar
15547,2013-11-16 11:00:00,20406.22,Solar
15548,2013-11-16 12:00:00,25781.38,Solar
15549,2013-11-16 13:00:00,27765.3,Solar
15550,2013-11-16 14:00:00,53790.46,Solar
15551,2013-11-16 15:00:00,89706.98,Solar
15552,2013-11-16 16:00:00,33211.26,Solar
15553,2013-11-16 17:00:00,14771.22,Solar
15554,2013-11-17 10:00:00,5963.1,Solar
15555,2013-11-17 11:00:00,16820.78,Solar
15556,2013-11-17 12:00:00,17912.74,Solar
15557,2013-11-17 13:00:00,16621.04,Solar
15558,2013-11-17 14:00:00,11826.44,Solar
15559,2013-11-17 15:00:00,9121.92,Solar
15560,2013-11-17 16:00:00,5080.4,Solar
15561,2013-11-17 17:00:00,5191.74,Solar
15562,2013-11-18 11:00:00,2875.28,Solar
15563,2013-11-18 12:00:00,4355.82,Solar
15564,2013-11-18 13:00:00,9023.86,Solar
15565,2013-11-18 14:00:00,10020.44,Solar
15566,2013-11-18 15:00:00,9794.98,Solar
15567,2013-11-18 16:00:00,30684.92,Solar
15568,2013-11-18 17:00:00,8080.82,Solar
15569,2013-11-19 10:00:00,21998.9,Solar
15570,2013-11-19 11:00:00,112455.42,Solar
15571,2013-11-19 12:00:00,151208.92,Solar
15572,2013-11-19 13:00:00,167404.68,Solar
15573,2013-11-19 14:00:00,169036.48,Solar
15574,2013-11-19 15:00:00,155738.0,Solar
15575,2013-11-19 16:00:00,129622.42,Solar
15576,2013-11-19 17:00:00,85421.1,Solar
15577,2013-11-19 18:00:00,16772.76,Solar
15578,2013-11-20 10:00:00,37045.8,Solar
15579,2013-11-20 11:00:00,53613.3,Solar
15580,2013-11-20 12:00:00,100717.46,Solar
15581,2013-11-20 13:00:00,113293.26,Solar
15582,2013-11-20 14:00:00,106037.76,Solar
15583,2013-11-20 15:00:00,86390.38,Solar
15584,2013-11-20 16:00:00,75221.36,Solar
15585,2013-11-20 17:00:00,79976.14,Solar
15586,2013-11-20 18:00:00,11201.878833,Solar
15587,2013-11-21 10:00:00,4960.8694985,Solar
15588,2013-11-21 11:00:00,10591.58,Solar
15589,2013-11-21 12:00:00,18124.94,Solar
15590,2013-11-21 13:00:00,20153.3,Solar
15591,2013-11-21 14:00:00,21444.06,Solar
15592,2013-11-21 15:00:00,18809.02,Solar
15593,2013-11-21 16:00:00,12906.34,Solar
15594,2013-11-21 17:00:00,9004.86,Solar
15595,2013-11-22 11:00:00,2658.2,Solar
15596,2013-11-22 12:00:00,5154.5,Solar
15597,2013-11-22 13:00:00,10876.32,Solar
15598,2013-11-22 14:00:00,15159.12,Solar
15599,2013-11-22 15:00:00,23339.1,Solar
15600,2013-11-22 16:00:00,90530.18,Solar
15601,2013-11-22 17:00:00,25012.62,Solar
15602,2013-11-22 18:00:00,5662.3760967,Solar
15603,2013-11-23 10:00:00,19164.36,Solar
15604,2013-11-23 11:00:00,121174.8,Solar
15605,2013-11-23 12:00:00,127099.64,Solar
