,Solar_Elevation,Date
27621,-12.3107292011371,2012-01-08 00:00:00.000000007
27622,-2.40117898141595,2012-01-08 00:00:00.000000008
27623,6.573643555900349,2012-01-08 00:00:00.000000009
27624,14.197667332909901,2012-01-08 00:00:00.000000010
27625,19.9720129242954,2012-01-08 00:00:00.000000011
27626,23.3784420377625,2012-01-08 00:00:00.000000012
27627,24.030988173625303,2012-01-08 00:00:00.000000013
27628,21.8473991355857,2012-01-08 00:00:00.000000014
27629,17.0921227907557,2012-01-08 00:00:00.000000015
27630,10.2462337433966,2012-01-08 00:00:00.000000016
27631,1.83089992396474,2012-01-08 00:00:00.000000017
27632,-7.69715811990653,2012-01-08 00:00:00.000000018
27633,-17.9676641654629,2012-01-08 00:00:00.000000019
27634,-28.6715415417293,2012-01-08 00:00:00.000000020
27635,-39.5080907729793,2012-01-08 00:00:00.000000021
27636,-50.0870652613303,2012-01-08 00:00:00.000000022
27637,-59.6970483290711,2012-01-08 00:00:00.000000023
27638,-66.73172105785329,2012-01-09 00:00:00.000000000
27639,-68.30011916047499,2012-01-09 00:00:00.000000001
27640,-63.3870277971906,2012-01-09 00:00:00.000000002
27641,-54.6670339005498,2012-01-09 00:00:00.000000003
27642,-44.40385274563,2012-01-09 00:00:00.000000004
27643,-33.6192838619694,2012-01-09 00:00:00.000000005
27644,-22.8068928104928,2012-01-09 00:00:00.000000006
27645,-12.2911130523821,2012-01-09 00:00:00.000000007
27646,-2.3684869326094704,2012-01-09 00:00:00.000000008
27647,6.623874294408781,2012-01-09 00:00:00.000000009
27648,14.269571395157799,2012-01-09 00:00:00.000000010
27649,20.068559462405897,2012-01-09 00:00:00.000000011
27650,23.499985914783696,2012-01-09 00:00:00.000000012
27651,24.174157670444103,2012-01-09 00:00:00.000000013
27652,22.005784702343,2012-01-09 00:00:00.000000014
27653,17.2586872557732,2012-01-09 00:00:00.000000015
27654,10.4154654538608,2012-01-09 00:00:00.000000016
27655,1.99948798014402,2012-01-09 00:00:00.000000017
27656,-7.53065879730215,2012-01-09 00:00:00.000000018
27657,-17.8033699400011,2012-01-09 00:00:00.000000019
27658,-28.5085992081863,2012-01-09 00:00:00.000000020
27659,-39.3448178269277,2012-01-09 00:00:00.000000021
27660,-49.9211060337175,2012-01-09 00:00:00.000000022
27661,-59.5268976750051,2012-01-09 00:00:00.000000023
27662,-66.5658168143519,2012-01-10 00:00:00.000000000
27663,-68.17298311745209,2012-01-10 00:00:00.000000001
27664,-63.31678794682839,2012-01-10 00:00:00.000000002
27665,-54.6325729764931,2012-01-10 00:00:00.000000003
27666,-44.3853095310284,2012-01-10 00:00:00.000000004
27667,-33.604983709422,2012-01-10 00:00:00.000000005
27668,-22.7895156451427,2012-01-10 00:00:00.000000006
27669,-12.265210870652302,2012-01-10 00:00:00.000000007
27670,-2.32930130012319,2012-01-10 00:00:00.000000008
27671,6.6808671518081395,2012-01-10 00:00:00.000000009
27672,14.3485121462674,2012-01-10 00:00:00.000000010
27673,20.1723401434797,2012-01-10 00:00:00.000000011
27674,23.628774008456602,2012-01-10 00:00:00.000000012
27675,24.324299771367198,2012-01-10 00:00:00.000000013
27676,22.1705848147694,2012-01-10 00:00:00.000000014
27677,17.430926929839,2012-01-10 00:00:00.000000015
27678,10.589596976026801,2012-01-10 00:00:00.000000016
27679,2.17227525835729,2012-01-10 00:00:00.000000017
27680,-7.360525653849809,2012-01-10 00:00:00.000000018
27681,-17.6358413649796,2012-01-10 00:00:00.000000019
27682,-28.342628493115395,2012-01-10 00:00:00.000000020
27683,-39.1784796414162,2012-01-10 00:00:00.000000021
27684,-49.751699852252905,2012-01-10 00:00:00.000000022
27685,-59.35237696868871,2012-01-10 00:00:00.000000023
27686,-66.39384335800179,2012-01-11 00:00:00.000000000
27687,-68.0379789811809,2012-01-11 00:00:00.000000001
27688,-63.238635450173994,2012-01-11 00:00:00.000000002
27689,-54.59098368672301,2012-01-11 00:00:00.000000003
27690,-44.3602101895217,2012-01-11 00:00:00.000000004
27691,-33.5844014706691,2012-01-11 00:00:00.000000005
27692,-22.765914570099202,2012-01-11 00:00:00.000000006
27693,-12.232994244701601,2012-01-11 00:00:00.000000007
27694,-2.28360866617976,2012-01-11 00:00:00.000000008
27695,6.74461971767647,2012-01-11 00:00:00.000000009
27696,14.434471024546498,2012-01-11 00:00:00.000000010
27697,20.2833204451589,2012-01-11 00:00:00.000000011
27698,23.764756089106196,2012-01-11 00:00:00.000000012
27699,24.481348426547697,2012-01-11 00:00:00.000000013
27700,22.3417180031692,2012-01-11 00:00:00.000000014
27701,17.6087473862262,2012-01-11 00:00:00.000000015
27702,10.768525347226902,2012-01-11 00:00:00.000000016
27703,2.3491550874847498,2012-01-11 00:00:00.000000017
27704,-7.18686505735042,2012-01-11 00:00:00.000000018
27705,-17.4651816816429,2012-01-11 00:00:00.000000019
27706,-28.1737278628259,2012-01-11 00:00:00.000000020
27707,-39.009169620529704,2012-01-11 00:00:00.000000021
27708,-49.5789372954189,2012-01-11 00:00:00.000000022
27709,-59.1735820772691,2012-01-11 00:00:00.000000023
27710,-66.2159133153956,2012-01-12 00:00:00.000000000
27711,-67.895186749275,2012-01-12 00:00:00.000000001
27712,-63.1525573412186,2012-01-12 00:00:00.000000002
27713,-54.542212664003,2012-01-12 00:00:00.000000003
27714,-44.3284970508241,2012-01-12 00:00:00.000000004
27715,-33.557487062701895,2012-01-12 00:00:00.000000005
27716,-22.7360512508464,2012-01-12 00:00:00.000000006
27717,-12.194438554974502,2012-01-12 00:00:00.000000007
27718,-2.23139936667714,2012-01-12 00:00:00.000000008
27719,6.8151259160242,2012-01-12 00:00:00.000000009
27720,14.527425969911,2012-01-12 00:00:00.000000010
27721,20.4014625916592,2012-01-12 00:00:00.000000011
27722,23.9078789539502,2012-01-12 00:00:00.000000012
27723,24.645234877609802,2012-01-12 00:00:00.000000013
27724,22.5191003604187,2012-01-12 00:00:00.000000014
27725,17.7920521307013,2012-01-12 00:00:00.000000015
27726,10.9521460523595,2012-01-12 00:00:00.000000016
27727,2.530019864387,2012-01-12 00:00:00.000000017
27728,-7.00978365002291,2012-01-12 00:00:00.000000018
27729,-17.2914937610068,2012-01-12 00:00:00.000000019
27730,-28.001994808304502,2012-01-12 00:00:00.000000020
27731,-38.8369796476103,2012-01-12 00:00:00.000000021
27732,-49.4029069912024,2012-01-12 00:00:00.000000022
27733,-58.990606849498604,2012-01-12 00:00:00.000000023
27734,-66.0321388401175,2012-01-13 00:00:00.000000000
27735,-67.7446916849986,2012-01-13 00:00:00.000000001
27736,-63.058547988737295,2012-01-13 00:00:00.000000002
27737,-54.486212165907794,2012-01-13 00:00:00.000000003
27738,-44.2901169820067,2012-01-13 00:00:00.000000004
27739,-33.5241944920953,2012-01-13 00:00:00.000000005
27740,-22.699891273873803,2012-01-13 00:00:00.000000006
27741,-12.149523030408401,2012-01-13 00:00:00.000000007
27742,-2.1726675190920903,2012-01-13 00:00:00.000000008
27743,6.892376002711151,2012-01-13 00:00:00.000000009
27744,14.6273514433564,2012-01-13 00:00:00.000000010
27745,20.526725592407104,2012-01-13 00:00:00.000000011
27746,24.058086482271104,2012-01-13 00:00:00.000000012
27747,24.8158877267765,2012-01-13 00:00:00.000000013
27748,22.7026456237804,2012-01-13 00:00:00.000000014
27749,17.9807426963677,2012-01-13 00:00:00.000000015
27750,11.140353130485101,2012-01-13 00:00:00.000000016
27751,2.7147611674254195,2012-01-13 00:00:00.000000017
27752,-6.829388235032309,2012-01-13 00:00:00.000000018
27753,-17.1148799976229,2012-01-13 00:00:00.000000019
27754,-27.827525752790603,2012-01-13 00:00:00.000000020
27755,-38.662000012343505,2012-01-13 00:00:00.000000021
27756,-49.223695566100204,2012-01-13 00:00:00.000000022
27757,-58.803543066812104,2012-01-13 00:00:00.000000023
27758,-65.84263143714401,2012-01-14 00:00:00.000000000
27759,-67.5865839912981,2012-01-14 00:00:00.000000001
27760,-62.9566091399127,2012-01-14 00:00:00.000000002
27761,-54.4229402574106,2012-01-14 00:00:00.000000003
27762,-44.2450215505676,2012-01-14 00:00:00.000000004
27763,-33.4844819777419,2012-01-14 00:00:00.000000005
27764,-22.657404232186103,2012-01-14 00:00:00.000000006
27765,-12.0982308015592,2012-01-14 00:00:00.000000007
27766,-2.10741104728675,2012-01-14 00:00:00.000000008
27767,6.976356565438861,2012-01-14 00:00:00.000000009
27768,14.7342184485706,2012-01-14 00:00:00.000000010
27769,20.6590652825319,2012-01-14 00:00:00.000000011
27770,24.2153196923051,2012-01-14 00:00:00.000000012
27771,24.993233007650105,2012-01-14 00:00:00.000000013
27772,22.8922652583257,2012-01-14 00:00:00.000000014
27773,18.1747187400325,2012-01-14 00:00:00.000000015
27774,11.3330392826456,2012-01-14 00:00:00.000000016
27775,2.9032698705667,2012-01-14 00:00:00.000000017
27776,-6.64578566336039,2012-01-14 00:00:00.000000018
27777,-16.9354422047994,2012-01-14 00:00:00.000000019
27778,-27.6504159620646,2012-01-14 00:00:00.000000020
27779,-38.484319342047,2012-01-14 00:00:00.000000021
27780,-49.041387600425395,2012-01-14 00:00:00.000000022
27781,-58.6124804047209,2012-01-14 00:00:00.000000023
27782,-65.6475018053063,2012-01-15 00:00:00.000000000
27783,-67.4209584787989,2012-01-15 00:00:00.000000001
27784,-62.8467499332796,2012-01-15 00:00:00.000000002
27785,-54.3523609765209,2012-01-15 00:00:00.000000003
27786,-44.19316717832871,2012-01-15 00:00:00.000000004
27787,-33.43831206743911,2012-01-15 00:00:00.000000005
27788,-22.6085638060648,2012-01-15 00:00:00.000000006
27789,-12.040548949844199,2012-01-15 00:00:00.000000007
27790,-2.0356317031215503,2012-01-15 00:00:00.000000008
27791,7.06705052633234,2012-01-15 00:00:00.000000009
27792,14.847994555631,2012-01-15 00:00:00.000000010
27793,20.798434365094604,2012-01-15 00:00:00.000000011
27794,24.379516799685604,2012-01-15 00:00:00.000000012
27795,25.1771942574503,2012-01-15 00:00:00.000000013
27796,23.0878685417487,2012-01-15 00:00:00.000000014
27797,18.3738781398662,2012-01-15 00:00:00.000000015
27798,11.5300959806669,2012-01-15 00:00:00.000000016
27799,3.0954362578297996,2012-01-15 00:00:00.000000017
27800,-6.45908272124942,2012-01-15 00:00:00.000000018
27801,-16.7532815114756,2012-01-15 00:00:00.000000019
27802,-27.4707594575815,2012-01-15 00:00:00.000000020
27803,-38.304024537182606,2012-01-15 00:00:00.000000021
27804,-48.856065589738904,2012-01-15 00:00:00.000000022
27805,-58.4175064040033,2012-01-15 00:00:00.000000023
27806,-65.4468596974064,2012-01-16 00:00:00.000000000
27807,-67.24791423079171,2012-01-16 00:00:00.000000001
27808,-62.72898688137649,2012-01-16 00:00:00.000000002
27809,-54.274444481943995,2012-01-16 00:00:00.000000003
27810,-44.134515285342204,2012-01-16 00:00:00.000000004
27811,-33.3856517477838,2012-01-16 00:00:00.000000005
27812,-22.5533478387308,2012-01-16 00:00:00.000000006
27813,-11.976468552690699,2012-01-16 00:00:00.000000007
27814,-1.95733508476653,2012-01-16 00:00:00.000000008
27815,7.16443714713178,2012-01-16 00:00:00.000000009
27816,14.968643926735199,2012-01-16 00:00:00.000000010
27817,20.944782454944,2012-01-16 00:00:00.000000011
27818,24.5506132772848,2012-01-16 00:00:00.000000012
27819,25.367692590518303,2012-01-16 00:00:00.000000013
27820,23.289362650356303,2012-01-16 00:00:00.000000014
27821,18.5781170941291,2012-01-16 00:00:00.000000015
27822,11.7314135766996,2012-01-16 00:00:00.000000016
27823,3.29115013782388,2012-01-16 00:00:00.000000017
27824,-6.2693860184605805,2012-01-16 00:00:00.000000018
27825,-16.5684982609554,2012-01-16 00:00:00.000000019
27826,-27.288648932589602,2012-01-16 00:00:00.000000020
27827,-38.1212007111209,2012-01-16 00:00:00.000000021
27828,-48.6678099122466,2012-01-16 00:00:00.000000022
27829,-58.2187064511796,2012-01-16 00:00:00.000000023
27830,-65.24081379746761,2012-01-17 00:00:00.000000000
27831,-67.0675542680687,2012-01-17 00:00:00.000000001
27832,-62.603343823787206,2012-01-17 00:00:00.000000002
27833,-54.18916718187221,2012-01-17 00:00:00.000000003
27834,-44.069032423037605,2012-01-17 00:00:00.000000004
27835,-33.3264725468546,2012-01-17 00:00:00.000000005
27836,-22.4917384065667,2012-01-17 00:00:00.000000006
27837,-11.90598472438,2012-01-17 00:00:00.000000007
27838,-1.8725306516018603,2012-01-17 00:00:00.000000008
27839,7.26849203702443,2012-01-17 00:00:00.000000009
27840,15.0961273439276,2012-01-17 00:00:00.000000010
27841,21.0980561241026,2012-01-17 00:00:00.000000011
27842,24.7285419163049,2012-01-17 00:00:00.000000012
27843,25.5646467728965,2012-01-17 00:00:00.000000013
27844,23.4966527460217,2012-01-17 00:00:00.000000014
27845,18.787330220730603,2012-01-17 00:00:00.000000015
27846,11.9368814132569,2012-01-17 00:00:00.000000016
27847,3.49030095812338,2012-01-17 00:00:00.000000017
27848,-6.076801877596719,2012-01-17 00:00:00.000000018
27849,-16.381191911715,2012-01-17 00:00:00.000000019
27850,-27.1041756713842,2012-01-17 00:00:00.000000020
27851,-37.935931134203294,2012-01-17 00:00:00.000000021
27852,-48.4766988020166,2012-01-17 00:00:00.000000022
27853,-58.0161637677818,2012-01-17 00:00:00.000000023
27854,-65.0294716145193,2012-01-18 00:00:00.000000000
27855,-66.8799852162704,2012-01-18 00:00:00.000000001
27856,-62.469851851548995,2012-01-18 00:00:00.000000002
27857,-54.0965118431614,2012-01-18 00:00:00.000000003
27858,-43.996690395893005,2012-01-18 00:00:00.000000004
27859,-33.2607506291757,2012-01-18 00:00:00.000000005
27860,-22.423721883566298,2012-01-18 00:00:00.000000006
27861,-11.8290966523802,2012-01-18 00:00:00.000000007
27862,-1.78123173559737,2012-01-18 00:00:00.000000008
27863,7.379187163147829,2012-01-18 00:00:00.000000009
27864,15.230402238785699,2012-01-18 00:00:00.000000010
27865,21.2581989485888,2012-01-18 00:00:00.000000011
27866,24.9132328884754,2012-01-18 00:00:00.000000012
27867,25.7679732978094,2012-01-18 00:00:00.000000013
27868,23.709642063897,2012-01-18 00:00:00.000000014
27869,19.0014106573973,2012-01-18 00:00:00.000000015
27870,12.1463879335,2012-01-18 00:00:00.000000016
27871,3.69277791922107,2012-01-18 00:00:00.000000017
27872,-5.881436224736019,2012-01-18 00:00:00.000000018
27873,-16.191460940504,2012-01-18 00:00:00.000000019
27874,-26.9174294718533,2012-01-18 00:00:00.000000020
27875,-37.7482971821509,2012-01-18 00:00:00.000000021
27876,-48.282808327885,2012-01-18 00:00:00.000000022
27877,-57.8099594079326,2012-01-18 00:00:00.000000023
27878,-64.8129393922349,2012-01-19 00:00:00.000000000
27879,-66.68531697818071,2012-01-19 00:00:00.000000001
27880,-62.3285492041664,2012-01-19 00:00:00.000000002
27881,-53.996467680303205,2012-01-19 00:00:00.000000003
27882,-43.9174663709775,2012-01-19 00:00:00.000000004
27883,-33.188466882491696,2012-01-19 00:00:00.000000005
27884,-22.349288999691897,2012-01-19 00:00:00.000000006
27885,-11.745807628963599,2012-01-19 00:00:00.000000007
27886,-1.6834555490566598,2012-01-19 00:00:00.000000008
27887,7.4964908638038095,2012-01-19 00:00:00.000000009
27888,15.371422724042402,2012-01-19 00:00:00.000000010
27889,21.425151556591498,2012-01-19 00:00:00.000000011
27890,25.1046138092265,2012-01-19 00:00:00.000000012
27891,25.9775864618673,2012-01-19 00:00:00.000000013
27892,23.928232000676697,2012-01-19 00:00:00.000000014
27893,19.2202501622255,2012-01-19 00:00:00.000000015
27894,12.3598207915279,2012-01-19 00:00:00.000000016
27895,3.898470087801,2012-01-19 00:00:00.000000017
27896,-5.68339448163424,2012-01-19 00:00:00.000000018
27897,-15.9994027479601,2012-01-19 00:00:00.000000019
27898,-26.728498571474,2012-01-19 00:00:00.000000020
27899,-37.5583782888786,2012-01-19 00:00:00.000000021
27900,-48.0862123779272,2012-01-19 00:00:00.000000022
27901,-57.6001722637774,2012-01-19 00:00:00.000000023
27902,-64.59132203369761,2012-01-20 00:00:00.000000000
27903,-66.4836624131725,2012-01-20 00:00:00.000000001
27904,-62.179481140711296,2012-01-20 00:00:00.000000002
27905,-53.889030423760296,2012-01-20 00:00:00.000000003
27906,-43.8313429747789,2012-01-20 00:00:00.000000004
27907,-33.1096069959127,2012-01-20 00:00:00.000000005
27908,-22.268434892839302,2012-01-20 00:00:00.000000006
27909,-11.656125077915302,2012-01-20 00:00:00.000000007
27910,-1.5792231886171397,2012-01-20 00:00:00.000000008
27911,7.62036786442553,2012-01-20 00:00:00.000000009
27912,15.5191396271208,2012-01-20 00:00:00.000000010
27913,21.598851677922102,2012-01-20 00:00:00.000000011
27914,25.302609801713,2012-01-20 00:00:00.000000012
27915,26.1933984418325,2012-01-20 00:00:00.000000013
27916,24.152322203226102,2012-01-20 00:00:00.000000014
27917,19.4437392143971,2012-01-20 00:00:00.000000015
27918,12.5770669624265,2012-01-20 00:00:00.000000016
27919,4.10726650907041,2012-01-20 00:00:00.000000017
27920,-5.48278145975125,2012-01-20 00:00:00.000000018
27921,-15.805113566967302,2012-01-20 00:00:00.000000019
27922,-26.537469576928302,2012-01-20 00:00:00.000000020
27923,-37.3662519037804,2012-01-20 00:00:00.000000021
27924,-47.886982649391896,2012-01-20 00:00:00.000000022
27925,-57.386879078326395,2012-01-20 00:00:00.000000023
27926,-64.3647230405153,2012-01-21 00:00:00.000000000
27927,-66.2751370257497,2012-01-21 00:00:00.000000001
27928,-62.02269978670171,2012-01-21 00:00:00.000000002
27929,-53.7742023674036,2012-01-21 00:00:00.000000003
27930,-43.738308376807296,2012-01-21 00:00:00.000000004
27931,-33.0241615290271,2012-01-21 00:00:00.000000005
27932,-22.181159154124497,2012-01-21 00:00:00.000000006
27933,-11.560060576147402,2012-01-21 00:00:00.000000007
27934,-1.46855963539623,2012-01-21 00:00:00.000000008
27935,7.750779296338051,2012-01-21 00:00:00.000000009
27936,15.6735005255714,2012-01-21 00:00:00.000000010
27937,21.7792341946768,2012-01-21 00:00:00.000000011
27938,25.507143561573,2012-01-21 00:00:00.000000012
27939,26.415319371791,2012-01-21 00:00:00.000000013
27940,24.381810657378896,2012-01-21 00:00:00.000000014
27941,19.671767114846002,2012-01-21 00:00:00.000000015
27942,12.798012851837498,2012-01-21 00:00:00.000000016
27943,4.31905631789455,2012-01-21 00:00:00.000000017
27944,-5.2797012563533805,2012-01-21 00:00:00.000000018
27945,-15.608688373976399,2012-01-21 00:00:00.000000019
27946,-26.3444273974999,2012-01-21 00:00:00.000000020
27947,-37.1719934535546,2012-01-21 00:00:00.000000021
27948,-47.6851886439923,2012-01-21 00:00:00.000000022
27949,-57.170154465281705,2012-01-21 00:00:00.000000023
27950,-64.13324446549021,2012-01-22 00:00:00.000000000
27951,-66.059858664882,2012-01-22 00:00:00.000000001
27952,-61.858263958627504,2012-01-22 00:00:00.000000002
27953,-53.651992394951804,2012-01-22 00:00:00.000000003
27954,-43.6383563595473,2012-01-22 00:00:00.000000004
27955,-32.9321259716185,2012-01-22 00:00:00.000000005
27956,-22.087465866237398,2012-01-22 00:00:00.000000006
27957,-11.457629870044501,2012-01-22 00:00:00.000000007
27958,-1.35149375118044,2012-01-22 00:00:00.000000008
27959,7.88768271835946,2012-01-22 00:00:00.000000009
27960,15.8344497843964,2012-01-22 00:00:00.000000010
27961,21.9662311930451,2012-01-22 00:00:00.000000011
27962,25.7181354223128,2012-01-22 00:00:00.000000012
27963,26.6432574205805,2012-01-22 00:00:00.000000013
27964,24.616593776729804,2012-01-22 00:00:00.000000014
27965,19.9042220866675,2012-01-22 00:00:00.000000015
27966,13.022544404811699,2012-01-22 00:00:00.000000016
27967,4.53372884847715,2012-01-22 00:00:00.000000017
27968,-5.07425715294768,2012-01-22 00:00:00.000000018
27969,-15.410220803515802,2012-01-22 00:00:00.000000019
27970,-26.1494551824191,2012-01-22 00:00:00.000000020
27971,-36.975676308638896,2012-01-22 00:00:00.000000021
27972,-47.4808976684729,2012-01-22 00:00:00.000000022
27973,-56.9500709354503,2012-01-22 00:00:00.000000023
27974,-63.896986878025295,2012-01-23 00:00:00.000000000
27975,-65.8379472355622,2012-01-23 00:00:00.000000001
27976,-61.686238968139,2012-01-23 00:00:00.000000002
27977,-53.522415985482596,2012-01-23 00:00:00.000000003
27978,-43.531486374411294,2012-01-23 00:00:00.000000004
27979,-32.833500793674695,2012-01-23 00:00:00.000000005
27980,-21.987363634626103,2012-01-23 00:00:00.000000006
27981,-11.348852886384499,2012-01-23 00:00:00.000000007
27982,-1.22805827056382,2012-01-23 00:00:00.000000008
27983,8.03103214128353,2012-01-23 00:00:00.000000009
27984,16.001928595260402,2012-01-23 00:00:00.000000010
27985,22.159772016213797,2012-01-23 00:00:00.000000011
27986,25.935503421221103,2012-01-23 00:00:00.000000012
27987,26.8771188693395,2012-01-23 00:00:00.000000013
27988,24.856566491248604,2012-01-23 00:00:00.000000014
27989,20.140991375069103,2012-01-23 00:00:00.000000015
27990,13.250547213715901,2012-01-23 00:00:00.000000016
27991,4.751173742339049,2012-01-23 00:00:00.000000017
27992,-4.8665515162927,2012-01-23 00:00:00.000000018
27993,-15.209803066108401,2012-01-23 00:00:00.000000019
27994,-25.9526342623213,2012-01-23 00:00:00.000000020
27995,-36.7773717543321,2012-01-23 00:00:00.000000021
27996,-47.274174840359,2012-01-23 00:00:00.000000022
27997,-56.7266989293525,2012-01-23 00:00:00.000000023
27998,-63.6560493414447,2012-01-24 00:00:00.000000000
27999,-65.6095244237782,2012-01-24 00:00:00.000000001
28000,-61.506696408028205,2012-01-24 00:00:00.000000002
28001,-53.385495198250105,2012-01-24 00:00:00.000000003
28002,-43.4177035834419,2012-01-24 00:00:00.000000004
28003,-32.7282914854186,2012-01-24 00:00:00.000000005
28004,-21.8808656113095,2012-01-24 00:00:00.000000006
28005,-11.233753737691801,2012-01-24 00:00:00.000000007
28006,-1.0982897889435999,2012-01-24 00:00:00.000000008
28007,8.180778055285069,2012-01-24 00:00:00.000000009
28008,16.1758750175754,2012-01-24 00:00:00.000000010
28009,22.3597833183141,2012-01-24 00:00:00.000000011
28010,26.159163365722197,2012-01-24 00:00:00.000000012
28011,27.1168081890455,2012-01-24 00:00:00.000000013
28012,25.1016223355551,2012-01-24 00:00:00.000000014
28013,20.3819613466733,2012-01-24 00:00:00.000000015
28014,13.4819066249697,2012-01-24 00:00:00.000000016
28015,4.97128105434894,2012-01-24 00:00:00.000000017
28016,-4.65668570223005,2012-01-24 00:00:00.000000018
28017,-15.0075258698106,2012-01-24 00:00:00.000000019
28018,-25.7540440949723,2012-01-24 00:00:00.000000020
28019,-36.57714896666371,2012-01-24 00:00:00.000000021
28020,-47.0650830988171,2012-01-24 00:00:00.000000022
28021,-56.5001068556645,2012-01-24 00:00:00.000000023
28022,-63.410529401406095,2012-01-25 00:00:00.000000000
28023,-65.37471343583071,2012-01-25 00:00:00.000000001
28024,-61.3197139222013,2012-01-25 00:00:00.000000002
28025,-53.24125863719439,2012-01-25 00:00:00.000000003
28026,-43.2970188865963,2012-01-25 00:00:00.000000004
28027,-32.6165085871465,2012-01-25 00:00:00.000000005
28028,-21.767989511143103,2012-01-25 00:00:00.000000006
28029,-11.112360721898698,2012-01-25 00:00:00.000000007
28030,-0.96222874629747,2012-01-25 00:00:00.000000008
28031,8.336867460285651,2012-01-25 00:00:00.000000009
28032,16.3562240214657,2012-01-25 00:00:00.000000010
28033,22.566189119369103,2012-01-25 00:00:00.000000011
28034,26.3890289000795,2012-01-25 00:00:00.000000012
28035,27.362228117923898,2012-01-25 00:00:00.000000013
28036,25.351653536703502,2012-01-25 00:00:00.000000014
28037,20.6270175879863,2012-01-25 00:00:00.000000015
28038,13.716507844398999,2012-01-25 00:00:00.000000016
28039,5.19394135656987,2012-01-25 00:00:00.000000017
28040,-4.44475996257023,2012-01-25 00:00:00.000000018
28041,-14.8034783455774,2012-01-25 00:00:00.000000019
28042,-25.5537622154169,2012-01-25 00:00:00.000000020
28043,-36.3750749930875,2012-01-25 00:00:00.000000021
28044,-46.853683220543395,2012-01-25 00:00:00.000000022
28045,-56.2703611351371,2012-01-25 00:00:00.000000023
28046,-63.1605230845941,2012-01-26 00:00:00.000000000
28047,-65.1336387527147,2012-01-26 00:00:00.000000001
28048,-61.125374961892994,2012-01-26 00:00:00.000000002
28049,-53.0897413956909,2012-01-26 00:00:00.000000003
28050,-43.1694489345418,2012-01-26 00:00:00.000000004
28051,-32.498167708713304,2012-01-26 00:00:00.000000005
28052,-21.6487576204001,2012-01-26 00:00:00.000000006
28053,-10.984706316215402,2012-01-26 00:00:00.000000007
28054,-0.819919406676803,2012-01-26 00:00:00.000000008
28055,8.499243899311582,2012-01-26 00:00:00.000000009
28056,16.5429075326018,2012-01-26 00:00:00.000000010
28057,22.778910861203798,2012-01-26 00:00:00.000000011
28058,26.6250115723778,2012-01-26 00:00:00.000000012
28059,27.613279738614697,2012-01-26 00:00:00.000000013
28060,25.606551101329398,2012-01-26 00:00:00.000000014
28061,20.876045002859602,2012-01-26 00:00:00.000000015
28062,13.9542360409959,2012-01-26 00:00:00.000000016
28063,5.419045839695831,2012-01-26 00:00:00.000000017
28064,-4.23087335525858,2012-01-26 00:00:00.000000018
28065,-14.5977479766518,2012-01-26 00:00:00.000000019
28066,-25.3518641906922,2012-01-26 00:00:00.000000020
28067,-36.1712147380511,2012-01-26 00:00:00.000000021
28068,-46.6400338406038,2012-01-26 00:00:00.000000022
28069,-56.037526249655706,2012-01-26 00:00:00.000000023
28070,-62.9061249068961,2012-01-27 00:00:00.000000000
28071,-64.8864259000472,2012-01-27 00:00:00.000000001
28072,-60.9237685303763,2012-01-27 00:00:00.000000002
28073,-52.93098498221249,2012-01-27 00:00:00.000000003
28074,-43.0350161269799,2012-01-27 00:00:00.000000004
28075,-32.3732895385554,2012-01-27 00:00:00.000000005
28076,-21.5231967975595,2012-01-27 00:00:00.000000006
28077,-10.8508271651245,2012-01-27 00:00:00.000000007
28078,-0.67140983336013,2012-01-27 00:00:00.000000008
28079,8.66784749486774,2012-01-27 00:00:00.000000009
28080,16.735854478905,2012-01-27 00:00:00.000000010
28081,22.997867464274897,2012-01-27 00:00:00.000000011
28082,26.8670209017116,2012-01-27 00:00:00.000000012
28083,27.869862554993897,2012-01-27 00:00:00.000000013
28084,25.8662049020319,2012-01-27 00:00:00.000000014
28085,21.1289279087815,2012-01-27 00:00:00.000000015
28086,14.194976448891802,2012-01-27 00:00:00.000000016
28087,5.64648641185451,2012-01-27 00:00:00.000000017
28088,-4.0151236580382506,2012-01-27 00:00:00.000000018
28089,-14.390420532165,2012-01-27 00:00:00.000000019
28090,-25.1484235792377,2012-01-27 00:00:00.000000020
28091,-35.965630953498994,2012-01-27 00:00:00.000000021
28092,-46.4241914781485,2012-01-27 00:00:00.000000022
28093,-55.8016647961155,2012-01-27 00:00:00.000000023
28094,-62.6474278902783,2012-01-28 00:00:00.000000000
28095,-64.6332012338373,2012-01-28 00:00:00.000000001
28096,-60.714988918407094,2012-01-28 00:00:00.000000002
28097,-52.765037227725,2012-01-28 00:00:00.000000003
28098,-42.8937485966109,2012-01-28 00:00:00.000000004
28099,-32.2418998422044,2012-01-28 00:00:00.000000005
28100,-21.3913384662357,2012-01-28 00:00:00.000000006
28101,-10.7107640624485,2012-01-28 00:00:00.000000007
28102,-0.516751859632294,2012-01-28 00:00:00.000000008
28103,8.84261498834998,2012-01-28 00:00:00.000000009
28104,16.9349908391119,2012-01-28 00:00:00.000000010
28105,23.222975385391898,2012-01-28 00:00:00.000000011
28106,27.1149644455133,2012-01-28 00:00:00.000000012
28107,28.1318745685575,2012-01-28 00:00:00.000000013
28108,26.130503762863103,2012-01-28 00:00:00.000000014
28109,21.3855501318423,2012-01-28 00:00:00.000000015
